index,STATE,COUNTY,RESERVOIRNAME,Amount,ReportYearCV,BeneficialUseCV,TheJoin,AFFGEOID
45,CO,Rio Blanco,Unspecified,20.966804192154424,2016,LivestockDist,CORio Blanco,0500000US08103
46,CO,Rio Blanco,Unspecified,22.109027297779175,2017,LivestockDist,CORio Blanco,0500000US08103
47,CO,Rio Blanco,Unspecified,21.347545227362676,2018,LivestockDist,CORio Blanco,0500000US08103
0,CO,Rio Blanco,Unspecified,55.24849637887176,1971,LivestockDist,CORio Blanco,0500000US08103
1,CO,Rio Blanco,Unspecified,46.191365824958346,1972,LivestockDist,CORio Blanco,0500000US08103
2,CO,Rio Blanco,Unspecified,44.37993971417568,1973,LivestockDist,CORio Blanco,0500000US08103
3,CO,Rio Blanco,Unspecified,50.71993110191506,1974,LivestockDist,CORio Blanco,0500000US08103
4,CO,Rio Blanco,Unspecified,47.09707888034969,1975,LivestockDist,CORio Blanco,0500000US08103
5,CO,Rio Blanco,Unspecified,35.81162141567362,1976,LivestockDist,CORio Blanco,0500000US08103
6,CO,Rio Blanco,Unspecified,33.822086892580636,1977,LivestockDist,CORio Blanco,0500000US08103
7,CO,Rio Blanco,Unspecified,29.84301784639468,1978,LivestockDist,CORio Blanco,0500000US08103
8,CO,Rio Blanco,Unspecified,33.822086892580636,1979,LivestockDist,CORio Blanco,0500000US08103
9,CO,Rio Blanco,Unspecified,31.83255236948766,1980,LivestockDist,CORio Blanco,0500000US08103
10,CO,Rio Blanco,Unspecified,36.40848177260151,1981,LivestockDist,CORio Blanco,0500000US08103
11,CO,Rio Blanco,Unspecified,34.418947249508534,1982,LivestockDist,CORio Blanco,0500000US08103
12,CO,Rio Blanco,Unspecified,34.02104034488994,1983,LivestockDist,CORio Blanco,0500000US08103
13,CO,Rio Blanco,Unspecified,34.61790070181783,1984,LivestockDist,CORio Blanco,0500000US08103
14,CO,Rio Blanco,Unspecified,32.82731963103415,1985,LivestockDist,CORio Blanco,0500000US08103
15,CO,Rio Blanco,Unspecified,29.413625454526745,1986,LivestockDist,CORio Blanco,0500000US08103
16,CO,Rio Blanco,Unspecified,30.598997712929968,1987,LivestockDist,CORio Blanco,0500000US08103
17,CO,Rio Blanco,Unspecified,29.596475430557028,1988,LivestockDist,CORio Blanco,0500000US08103
18,CO,Rio Blanco,Unspecified,31.008833866101295,1989,LivestockDist,CORio Blanco,0500000US08103
19,CO,Rio Blanco,Unspecified,31.10341143991006,1990,LivestockDist,CORio Blanco,0500000US08103
20,CO,Rio Blanco,Unspecified,30.901645949118024,1991,LivestockDist,CORio Blanco,0500000US08103
21,CO,Rio Blanco,Unspecified,30.756627002611246,1992,LivestockDist,CORio Blanco,0500000US08103
22,CO,Rio Blanco,Unspecified,30.66204942880248,1993,LivestockDist,CORio Blanco,0500000US08103
23,CO,Rio Blanco,Unspecified,30.57377702658096,1994,LivestockDist,CORio Blanco,0500000US08103
24,CO,Rio Blanco,Unspecified,30.472894281184942,1995,LivestockDist,CORio Blanco,0500000US08103
25,CO,Rio Blanco,Unspecified,26.361131662920478,1996,LivestockDist,CORio Blanco,0500000US08103
26,CO,Rio Blanco,Unspecified,26.129706553551564,1997,LivestockDist,CORio Blanco,0500000US08103
27,CO,Rio Blanco,Unspecified,25.43751486369488,1998,LivestockDist,CORio Blanco,0500000US08103
28,CO,Rio Blanco,Unspecified,24.745323173838198,1999,LivestockDist,CORio Blanco,0500000US08103
29,CO,Rio Blanco,Unspecified,24.053131483981517,2000,LivestockDist,CORio Blanco,0500000US08103
30,CO,Rio Blanco,Unspecified,26.15495742387031,2001,LivestockDist,CORio Blanco,0500000US08103
31,CO,Rio Blanco,Unspecified,18.198006767563445,2002,LivestockDist,CORio Blanco,0500000US08103
32,CO,Rio Blanco,Unspecified,21.13316856378566,2003,LivestockDist,CORio Blanco,0500000US08103
33,CO,Rio Blanco,Unspecified,19.14319659374663,2004,LivestockDist,CORio Blanco,0500000US08103
34,CO,Rio Blanco,Unspecified,20.260550238022322,2005,LivestockDist,CORio Blanco,0500000US08103
35,CO,Rio Blanco,Unspecified,17.917581771288663,2006,LivestockDist,CORio Blanco,0500000US08103
36,CO,Rio Blanco,Unspecified,18.564778891010434,2007,LivestockDist,CORio Blanco,0500000US08103
37,CO,Rio Blanco,Unspecified,18.773964163911483,2008,LivestockDist,CORio Blanco,0500000US08103
38,CO,Rio Blanco,Unspecified,17.682111587102316,2009,LivestockDist,CORio Blanco,0500000US08103
39,CO,Rio Blanco,Unspecified,17.682111587102316,2010,LivestockDist,CORio Blanco,0500000US08103
40,CO,Rio Blanco,Unspecified,18.0352706125394,2011,LivestockDist,CORio Blanco,0500000US08103
41,CO,Rio Blanco,Unspecified,18.388429637976476,2012,LivestockDist,CORio Blanco,0500000US08103
42,CO,Rio Blanco,Unspecified,19.447906714287722,2013,LivestockDist,CORio Blanco,0500000US08103
43,CO,Rio Blanco,Unspecified,18.741588663413562,2014,LivestockDist,CORio Blanco,0500000US08103
44,CO,Rio Blanco,Unspecified,18.741588663413562,2015,LivestockDist,CORio Blanco,0500000US08103
45,CO,Rio Blanco,Unspecified,19.447906714287722,2016,LivestockDist,CORio Blanco,0500000US08103
46,CO,Rio Blanco,Unspecified,20.507383790598972,2017,LivestockDist,CORio Blanco,0500000US08103
47,CO,Rio Blanco,Unspecified,19.80106573972481,2018,LivestockDist,CORio Blanco,0500000US08103
0,CO,Rio Blanco,Unspecified,546.1155125044784,1971,LivestockDist,CORio Blanco,0500000US08103
1,CO,Rio Blanco,Unspecified,456.5883793070228,1972,LivestockDist,CORio Blanco,0500000US08103
2,CO,Rio Blanco,Unspecified,438.6829526675318,1973,LivestockDist,CORio Blanco,0500000US08103
3,CO,Rio Blanco,Unspecified,501.35194590575065,1974,LivestockDist,CORio Blanco,0500000US08103
4,CO,Rio Blanco,Unspecified,465.5410926267684,1975,LivestockDist,CORio Blanco,0500000US08103
5,CO,Rio Blanco,Unspecified,353.98758816748693,1976,LivestockDist,CORio Blanco,0500000US08103
6,CO,Rio Blanco,Unspecified,334.32161104707103,1977,LivestockDist,CORio Blanco,0500000US08103
7,CO,Rio Blanco,Unspecified,294.9896568062391,1978,LivestockDist,CORio Blanco,0500000US08103
8,CO,Rio Blanco,Unspecified,334.32161104707103,1979,LivestockDist,CORio Blanco,0500000US08103
9,CO,Rio Blanco,Unspecified,314.65563392665507,1980,LivestockDist,CORio Blanco,0500000US08103
10,CO,Rio Blanco,Unspecified,359.88738130361173,1981,LivestockDist,CORio Blanco,0500000US08103
11,CO,Rio Blanco,Unspecified,340.2214041831958,1982,LivestockDist,CORio Blanco,0500000US08103
12,CO,Rio Blanco,Unspecified,336.2882087591126,1983,LivestockDist,CORio Blanco,0500000US08103
13,CO,Rio Blanco,Unspecified,342.1880018952374,1984,LivestockDist,CORio Blanco,0500000US08103
14,CO,Rio Blanco,Unspecified,324.48862248686305,1985,LivestockDist,CORio Blanco,0500000US08103
15,CO,Rio Blanco,Unspecified,290.74523638722195,1986,LivestockDist,CORio Blanco,0500000US08103
16,CO,Rio Blanco,Unspecified,302.46230057603174,1987,LivestockDist,CORio Blanco,0500000US08103
17,CO,Rio Blanco,Unspecified,292.55265586315534,1988,LivestockDist,CORio Blanco,0500000US08103
18,CO,Rio Blanco,Unspecified,306.51341319450324,1989,LivestockDist,CORio Blanco,0500000US08103
19,CO,Rio Blanco,Unspecified,307.44828533722745,1990,LivestockDist,CORio Blanco,0500000US08103
20,CO,Rio Blanco,Unspecified,305.4538914327492,1991,LivestockDist,CORio Blanco,0500000US08103
21,CO,Rio Blanco,Unspecified,304.0204208139054,1992,LivestockDist,CORio Blanco,0500000US08103
22,CO,Rio Blanco,Unspecified,303.08554867118124,1993,LivestockDist,CORio Blanco,0500000US08103
23,CO,Rio Blanco,Unspecified,302.21300133797195,1994,LivestockDist,CORio Blanco,0500000US08103
24,CO,Rio Blanco,Unspecified,301.21580438573284,1995,LivestockDist,CORio Blanco,0500000US08103
25,CO,Rio Blanco,Unspecified,260.57221231090887,1996,LivestockDist,CORio Blanco,0500000US08103
26,CO,Rio Blanco,Unspecified,258.28464159870856,1997,LivestockDist,CORio Blanco,0500000US08103
27,CO,Rio Blanco,Unspecified,251.442525627531,1998,LivestockDist,CORio Blanco,0500000US08103
28,CO,Rio Blanco,Unspecified,244.6004096563535,1999,LivestockDist,CORio Blanco,0500000US08103
29,CO,Rio Blanco,Unspecified,237.75829368517594,2000,LivestockDist,CORio Blanco,0500000US08103
30,CO,Rio Blanco,Unspecified,258.5342391966367,2001,LivestockDist,CORio Blanco,0500000US08103
31,CO,Rio Blanco,Unspecified,179.88206817929742,2002,LivestockDist,CORio Blanco,0500000US08103
32,CO,Rio Blanco,Unspecified,208.89529919349857,2003,LivestockDist,CORio Blanco,0500000US08103
33,CO,Rio Blanco,Unspecified,189.22499803570975,2004,LivestockDist,CORio Blanco,0500000US08103
34,CO,Rio Blanco,Unspecified,200.26971776722667,2005,LivestockDist,CORio Blanco,0500000US08103
35,CO,Rio Blanco,Unspecified,177.11014766385995,2006,LivestockDist,CORio Blanco,0500000US08103
36,CO,Rio Blanco,Unspecified,183.50750523725884,2007,LivestockDist,CORio Blanco,0500000US08103
37,CO,Rio Blanco,Unspecified,185.57524155600566,2008,LivestockDist,CORio Blanco,0500000US08103
38,CO,Rio Blanco,Unspecified,174.78259254933508,2009,LivestockDist,CORio Blanco,0500000US08103
39,CO,Rio Blanco,Unspecified,174.78259254933508,2010,LivestockDist,CORio Blanco,0500000US08103
40,CO,Rio Blanco,Unspecified,178.27346804483383,2011,LivestockDist,CORio Blanco,0500000US08103
41,CO,Rio Blanco,Unspecified,181.76434354033253,2012,LivestockDist,CORio Blanco,0500000US08103
42,CO,Rio Blanco,Unspecified,192.23697002682874,2013,LivestockDist,CORio Blanco,0500000US08103
43,CO,Rio Blanco,Unspecified,185.2552190358313,2014,LivestockDist,CORio Blanco,0500000US08103
44,CO,Rio Blanco,Unspecified,185.2552190358313,2015,LivestockDist,CORio Blanco,0500000US08103
45,CO,Rio Blanco,Unspecified,192.23697002682874,2016,LivestockDist,CORio Blanco,0500000US08103
46,CO,Rio Blanco,Unspecified,202.70959651332498,2017,LivestockDist,CORio Blanco,0500000US08103
47,CO,Rio Blanco,Unspecified,195.72784552232753,2018,LivestockDist,CORio Blanco,0500000US08103
0,CO,Rio Blanco,Unspecified,122.51535573143926,1971,LivestockDist,CORio Blanco,0500000US08103
1,CO,Rio Blanco,Unspecified,102.43087118530167,1972,LivestockDist,CORio Blanco,0500000US08103
2,CO,Rio Blanco,Unspecified,98.41397427607416,1973,LivestockDist,CORio Blanco,0500000US08103
3,CO,Rio Blanco,Unspecified,112.47311345837048,1974,LivestockDist,CORio Blanco,0500000US08103
4,CO,Rio Blanco,Unspecified,104.43931963991542,1975,LivestockDist,CORio Blanco,0500000US08103
5,CO,Rio Blanco,Unspecified,79.41344696466253,1976,LivestockDist,CORio Blanco,0500000US08103
6,CO,Rio Blanco,Unspecified,75.00158879995905,1977,LivestockDist,CORio Blanco,0500000US08103
7,CO,Rio Blanco,Unspecified,66.1778724705521,1978,LivestockDist,CORio Blanco,0500000US08103
8,CO,Rio Blanco,Unspecified,75.00158879995905,1979,LivestockDist,CORio Blanco,0500000US08103
9,CO,Rio Blanco,Unspecified,70.58973063525558,1980,LivestockDist,CORio Blanco,0500000US08103
10,CO,Rio Blanco,Unspecified,80.73700441407357,1981,LivestockDist,CORio Blanco,0500000US08103
11,CO,Rio Blanco,Unspecified,76.32514624937009,1982,LivestockDist,CORio Blanco,0500000US08103
12,CO,Rio Blanco,Unspecified,75.4427746164294,1983,LivestockDist,CORio Blanco,0500000US08103
13,CO,Rio Blanco,Unspecified,76.76633206584044,1984,LivestockDist,CORio Blanco,0500000US08103
14,CO,Rio Blanco,Unspecified,72.79565971760731,1985,LivestockDist,CORio Blanco,0500000US08103
15,CO,Rio Blanco,Unspecified,65.22568073528177,1986,LivestockDist,CORio Blanco,0500000US08103
16,CO,Rio Blanco,Unspecified,67.85428265987619,1987,LivestockDist,CORio Blanco,0500000US08103
17,CO,Rio Blanco,Unspecified,65.6311565640756,1988,LivestockDist,CORio Blanco,0500000US08103
18,CO,Rio Blanco,Unspecified,68.76310779337959,1989,LivestockDist,CORio Blanco,0500000US08103
19,CO,Rio Blanco,Unspecified,68.9728366703419,1990,LivestockDist,CORio Blanco,0500000US08103
20,CO,Rio Blanco,Unspecified,68.52541506615563,1991,LivestockDist,CORio Blanco,0500000US08103
21,CO,Rio Blanco,Unspecified,68.20383078814673,1992,LivestockDist,CORio Blanco,0500000US08103
22,CO,Rio Blanco,Unspecified,67.99410191118442,1993,LivestockDist,CORio Blanco,0500000US08103
23,CO,Rio Blanco,Unspecified,67.7983549593529,1994,LivestockDist,CORio Blanco,0500000US08103
24,CO,Rio Blanco,Unspecified,67.57464415725977,1995,LivestockDist,CORio Blanco,0500000US08103
25,CO,Rio Blanco,Unspecified,58.45667547254907,1996,LivestockDist,CORio Blanco,0500000US08103
26,CO,Rio Blanco,Unspecified,57.943482689797385,1997,LivestockDist,CORio Blanco,0500000US08103
27,CO,Rio Blanco,Unspecified,56.40852487781304,1998,LivestockDist,CORio Blanco,0500000US08103
28,CO,Rio Blanco,Unspecified,54.87356706582871,1999,LivestockDist,CORio Blanco,0500000US08103
29,CO,Rio Blanco,Unspecified,53.338609253844375,2000,LivestockDist,CORio Blanco,0500000US08103
30,CO,Rio Blanco,Unspecified,57.999477324265165,2001,LivestockDist,CORio Blanco,0500000US08103
31,CO,Rio Blanco,Unspecified,40.35467784393491,2002,LivestockDist,CORio Blanco,0500000US08103
32,CO,Rio Blanco,Unspecified,46.86349555233891,2003,LivestockDist,CORio Blanco,0500000US08103
33,CO,Rio Blanco,Unspecified,42.45066733466166,2004,LivestockDist,CORio Blanco,0500000US08103
34,CO,Rio Blanco,Unspecified,44.92843574789593,2005,LivestockDist,CORio Blanco,0500000US08103
35,CO,Rio Blanco,Unspecified,39.73282620223609,2006,LivestockDist,CORio Blanco,0500000US08103
36,CO,Rio Blanco,Unspecified,41.16800707679467,2007,LivestockDist,CORio Blanco,0500000US08103
37,CO,Rio Blanco,Unspecified,41.63188229156072,2008,LivestockDist,CORio Blanco,0500000US08103
38,CO,Rio Blanco,Unspecified,39.21066333318885,2009,LivestockDist,CORio Blanco,0500000US08103
39,CO,Rio Blanco,Unspecified,39.21066333318885,2010,LivestockDist,CORio Blanco,0500000US08103
40,CO,Rio Blanco,Unspecified,39.99380507399719,2011,LivestockDist,CORio Blanco,0500000US08103
41,CO,Rio Blanco,Unspecified,40.77694681480551,2012,LivestockDist,CORio Blanco,0500000US08103
42,CO,Rio Blanco,Unspecified,43.12637203723051,2013,LivestockDist,CORio Blanco,0500000US08103
43,CO,Rio Blanco,Unspecified,41.56008855561385,2014,LivestockDist,CORio Blanco,0500000US08103
44,CO,Rio Blanco,Unspecified,41.56008855561385,2015,LivestockDist,CORio Blanco,0500000US08103
45,CO,Rio Blanco,Unspecified,43.12637203723051,2016,LivestockDist,CORio Blanco,0500000US08103
46,CO,Rio Blanco,Unspecified,45.475797259655515,2017,LivestockDist,CORio Blanco,0500000US08103
47,CO,Rio Blanco,Unspecified,43.90951377803885,2018,LivestockDist,CORio Blanco,0500000US08103
0,CO,Rio Blanco,Unspecified,92.79815137225025,1971,LivestockDist,CORio Blanco,0500000US08103
1,CO,Rio Blanco,Unspecified,77.58533967188134,1972,LivestockDist,CORio Blanco,0500000US08103
2,CO,Rio Blanco,Unspecified,74.54277733180757,1973,LivestockDist,CORio Blanco,0500000US08103
3,CO,Rio Blanco,Unspecified,85.1917455220658,1974,LivestockDist,CORio Blanco,0500000US08103
4,CO,Rio Blanco,Unspecified,79.10662084191823,1975,LivestockDist,CORio Blanco,0500000US08103
5,CO,Rio Blanco,Unspecified,60.15099926390547,1976,LivestockDist,CORio Blanco,0500000US08103
6,CO,Rio Blanco,Unspecified,56.80927708257739,1977,LivestockDist,CORio Blanco,0500000US08103
7,CO,Rio Blanco,Unspecified,50.12583271992122,1978,LivestockDist,CORio Blanco,0500000US08103
8,CO,Rio Blanco,Unspecified,56.80927708257739,1979,LivestockDist,CORio Blanco,0500000US08103
9,CO,Rio Blanco,Unspecified,53.4675549012493,1980,LivestockDist,CORio Blanco,0500000US08103
10,CO,Rio Blanco,Unspecified,61.15351591830389,1981,LivestockDist,CORio Blanco,0500000US08103
11,CO,Rio Blanco,Unspecified,57.81179373697581,1982,LivestockDist,CORio Blanco,0500000US08103
12,CO,Rio Blanco,Unspecified,57.143449300710195,1983,LivestockDist,CORio Blanco,0500000US08103
13,CO,Rio Blanco,Unspecified,58.145965955108615,1984,LivestockDist,CORio Blanco,0500000US08103
14,CO,Rio Blanco,Unspecified,55.13841599191334,1985,LivestockDist,CORio Blanco,0500000US08103
15,CO,Rio Blanco,Unspecified,49.40460367677406,1986,LivestockDist,CORio Blanco,0500000US08103
16,CO,Rio Blanco,Unspecified,51.3956145001896,1987,LivestockDist,CORio Blanco,0500000US08103
17,CO,Rio Blanco,Unspecified,49.711727686769,1988,LivestockDist,CORio Blanco,0500000US08103
18,CO,Rio Blanco,Unspecified,52.083995901902426,1989,LivestockDist,CORio Blanco,0500000US08103
19,CO,Rio Blanco,Unspecified,52.24285314845154,1990,LivestockDist,CORio Blanco,0500000US08103
20,CO,Rio Blanco,Unspecified,51.903957689146765,1991,LivestockDist,CORio Blanco,0500000US08103
21,CO,Rio Blanco,Unspecified,51.66037657777146,1992,LivestockDist,CORio Blanco,0500000US08103
22,CO,Rio Blanco,Unspecified,51.50151933122235,1993,LivestockDist,CORio Blanco,0500000US08103
23,CO,Rio Blanco,Unspecified,51.3532525677765,1994,LivestockDist,CORio Blanco,0500000US08103
24,CO,Rio Blanco,Unspecified,51.18380483812412,1995,LivestockDist,CORio Blanco,0500000US08103
25,CO,Rio Blanco,Unspecified,44.27748168247017,1996,LivestockDist,CORio Blanco,0500000US08103
26,CO,Rio Blanco,Unspecified,43.88876843707641,1997,LivestockDist,CORio Blanco,0500000US08103
27,CO,Rio Blanco,Unspecified,42.72612848442607,1998,LivestockDist,CORio Blanco,0500000US08103
28,CO,Rio Blanco,Unspecified,41.563488531775725,1999,LivestockDist,CORio Blanco,0500000US08103
29,CO,Rio Blanco,Unspecified,40.40084857912538,2000,LivestockDist,CORio Blanco,0500000US08103
30,CO,Rio Blanco,Unspecified,43.93118106800217,2001,LivestockDist,CORio Blanco,0500000US08103
31,CO,Rio Blanco,Unspecified,30.56628681998663,2002,LivestockDist,CORio Blanco,0500000US08103
32,CO,Rio Blanco,Unspecified,35.49633209759962,2003,LivestockDist,CORio Blanco,0500000US08103
33,CO,Rio Blanco,Unspecified,32.15387515839435,2004,LivestockDist,CORio Blanco,0500000US08103
34,CO,Rio Blanco,Unspecified,34.030638498825894,2005,LivestockDist,CORio Blanco,0500000US08103
35,CO,Rio Blanco,Unspecified,30.09527090175394,2006,LivestockDist,CORio Blanco,0500000US08103
36,CO,Rio Blanco,Unspecified,31.18233571292576,2007,LivestockDist,CORio Blanco,0500000US08103
37,CO,Rio Blanco,Unspecified,31.53369381118779,2008,LivestockDist,CORio Blanco,0500000US08103
38,CO,Rio Blanco,Unspecified,29.699763345386618,2009,LivestockDist,CORio Blanco,0500000US08103
39,CO,Rio Blanco,Unspecified,29.699763345386618,2010,LivestockDist,CORio Blanco,0500000US08103
40,CO,Rio Blanco,Unspecified,30.29294699469802,2011,LivestockDist,CORio Blanco,0500000US08103
41,CO,Rio Blanco,Unspecified,30.88613064400941,2012,LivestockDist,CORio Blanco,0500000US08103
42,CO,Rio Blanco,Unspecified,32.6656815919436,2013,LivestockDist,CORio Blanco,0500000US08103
43,CO,Rio Blanco,Unspecified,31.47931429332081,2014,LivestockDist,CORio Blanco,0500000US08103
44,CO,Rio Blanco,Unspecified,31.47931429332081,2015,LivestockDist,CORio Blanco,0500000US08103
45,CO,Rio Blanco,Unspecified,32.6656815919436,2016,LivestockDist,CORio Blanco,0500000US08103
46,CO,Rio Blanco,Unspecified,34.4452325398778,2017,LivestockDist,CORio Blanco,0500000US08103
47,CO,Rio Blanco,Unspecified,33.25886524125501,2018,LivestockDist,CORio Blanco,0500000US08103
0,CO,Rio Blanco,Unspecified,71.2765976518899,1971,StockpondCU,CORio Blanco,0500000US08103
1,CO,Rio Blanco,Unspecified,59.59190951223582,1972,StockpondCU,CORio Blanco,0500000US08103
2,CO,Rio Blanco,Unspecified,57.254971884305,1973,StockpondCU,CORio Blanco,0500000US08103
3,CO,Rio Blanco,Unspecified,65.43425358206285,1974,StockpondCU,CORio Blanco,0500000US08103
4,CO,Rio Blanco,Unspecified,60.76037832620123,1975,StockpondCU,CORio Blanco,0500000US08103
5,CO,Rio Blanco,Unspecified,26.89728178236996,1976,StockpondCU,CORio Blanco,0500000US08103
6,CO,Rio Blanco,Unspecified,33.93261545431362,1977,StockpondCU,CORio Blanco,0500000US08103
7,CO,Rio Blanco,Unspecified,36.18478019685656,1978,StockpondCU,CORio Blanco,0500000US08103
8,CO,Rio Blanco,Unspecified,35.99173750463859,1979,StockpondCU,CORio Blanco,0500000US08103
9,CO,Rio Blanco,Unspecified,39.91693891307057,1980,StockpondCU,CORio Blanco,0500000US08103
10,CO,Rio Blanco,Unspecified,40.589799941390304,1981,StockpondCU,CORio Blanco,0500000US08103
11,CO,Rio Blanco,Unspecified,40.589799941390304,1982,StockpondCU,CORio Blanco,0500000US08103
12,CO,Rio Blanco,Unspecified,40.589799941390304,1983,StockpondCU,CORio Blanco,0500000US08103
13,CO,Rio Blanco,Unspecified,40.589799941390304,1984,StockpondCU,CORio Blanco,0500000US08103
14,CO,Rio Blanco,Unspecified,40.589799941390304,1985,StockpondCU,CORio Blanco,0500000US08103
15,CO,Rio Blanco,Unspecified,44.507065150253325,1986,StockpondCU,CORio Blanco,0500000US08103
16,CO,Rio Blanco,Unspecified,46.63053476465095,1987,StockpondCU,CORio Blanco,0500000US08103
17,CO,Rio Blanco,Unspecified,46.63053476465095,1988,StockpondCU,CORio Blanco,0500000US08103
18,CO,Rio Blanco,Unspecified,46.63053476465095,1989,StockpondCU,CORio Blanco,0500000US08103
19,CO,Rio Blanco,Unspecified,46.63053476465095,1990,StockpondCU,CORio Blanco,0500000US08103
20,CO,Rio Blanco,Unspecified,46.63053476465095,1991,StockpondCU,CORio Blanco,0500000US08103
21,CO,Rio Blanco,Unspecified,46.63053476465095,1992,StockpondCU,CORio Blanco,0500000US08103
22,CO,Rio Blanco,Unspecified,46.63053476465095,1993,StockpondCU,CORio Blanco,0500000US08103
23,CO,Rio Blanco,Unspecified,46.63053476465095,1994,StockpondCU,CORio Blanco,0500000US08103
24,CO,Rio Blanco,Unspecified,42.598087416097876,1995,StockpondCU,CORio Blanco,0500000US08103
25,CO,Rio Blanco,Unspecified,38.24390224718153,1996,StockpondCU,CORio Blanco,0500000US08103
26,CO,Rio Blanco,Unspecified,32.62421498483629,1997,StockpondCU,CORio Blanco,0500000US08103
27,CO,Rio Blanco,Unspecified,42.51229066400101,1998,StockpondCU,CORio Blanco,0500000US08103
28,CO,Rio Blanco,Unspecified,43.670546817308804,1999,StockpondCU,CORio Blanco,0500000US08103
29,CO,Rio Blanco,Unspecified,45.51517698739159,2000,StockpondCU,CORio Blanco,0500000US08103
30,CO,Rio Blanco,Unspecified,46.63053476465095,2001,StockpondCU,CORio Blanco,0500000US08103
31,CO,Rio Blanco,Unspecified,46.63053476465095,2002,StockpondCU,CORio Blanco,0500000US08103
32,CO,Rio Blanco,Unspecified,46.63053476465095,2003,StockpondCU,CORio Blanco,0500000US08103
33,CO,Rio Blanco,Unspecified,46.63053476465095,2004,StockpondCU,CORio Blanco,0500000US08103
