Basin Code,Inflow/Outflow,Sector,Year,Quantity,Water Type,Component
TUC,Outflow,Industrial                                        ,2009,44214,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,2009,8240,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Industrial                                        ,2010,46043,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,2010,7680,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Industrial                                        ,2011,42803,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,2011,8995,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Industrial                                        ,2012,41809,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,2012,7036,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Industrial                                        ,2013,40376,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,2013,6547,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Industrial                                        ,2014,43267,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,2014,6695,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Industrial                                        ,2015,41861,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,2015,9056,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Industrial                                        ,2016,33616,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Industrial                                        ,2016,7432,GSF (CAP)                                         ,Groundwater Demand
TUC,Outflow,Industrial                                        ,2017,50559,Groundwater                                       ,Groundwater Demand
TUC,Outflow,Municipal                                         ,1985,113080,Groundwater                                       ,Groundwater Demand
