index,SiteUUID,RegulatoryOverlayUUIDs,WaterSourceUUID,CoordinateAccuracy,CoordinateMethodCV,County,EPSGCodeCV,Geometry,GNISCodeCV,HUC12,HUC8,Latitude,Longitude,NHDNetworkStatusCV,NHDProductCV,PODorPOUSite,SiteName,SiteNativeID,SitePoint,SiteTypeCV,StateCV,USGSSiteID
8541,NDwr_S7767,,NDwr_WS319,,Unspecified,Burleigh,4326,,,,,46.78293,-100.36294,,,POD,Unspecified,13807711S,,Surface Water,ND,
8542,NDwr_S7768,,NDwr_WS98,,Unspecified,McKenzie,4326,,,,,47.85364000000001,-103.96623,,,POD,Unspecified,15110435CB,,Surface Water,ND,
8543,NDwr_S7769,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.4993,-102.95653,,,POD,Unspecified,15809521A,,Ground Water,ND,
8544,NDwr_S7770,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,48.08515,-102.91999,,,POD,Unspecified,15309508D,,Ground Water,ND,
8545,NDwr_S7771,,NDwr_WS56,,Unspecified,Ward,4326,,,,,48.25099,-101.40135,,,POD,Unspecified,15508318BW,,Surface Water,ND,
8546,NDwr_S7772,,NDwr_WS56,,Unspecified,Ward,4326,,,,,48.25637,-101.40137,,,POD,Unspecified,15508307CC,,Surface Water,ND,
8551,NDwr_S7773,,NDwr_WS1,,Unspecified,LaMoure,4326,,,,,46.409839,-98.332253,,,POD,Unspecified,13406122A,,Ground Water,ND,
8555,NDwr_S7774,,NDwr_WS1,,Unspecified,Ransom,4326,,,,,46.46784,-97.39038,,,POD,Unspecified,13505331A,,Ground Water,ND,
8556,NDwr_S7775,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,46.87002,-99.78993,,,POD,Unspecified,13907208DN,,Ground Water,ND,
8557,NDwr_S7776,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,46.8755,-99.78988,,,POD,Unspecified,13907208A,,Ground Water,ND,
8561,NDwr_S7777,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,46.78654,-99.74842,,,POD,Unspecified,13807210AS,,Ground Water,ND,
8565,NDwr_S7778,,NDwr_WS172,,Unspecified,Dickey,4326,,,,,46.07037,-98.39559,,,POD,Unspecified,13006213C,,Surface Water,ND,
8566,NDwr_S7779,,NDwr_WS172,,Unspecified,Dickey,4326,,,,,46.06307,-98.39585,,,POD,Unspecified,13006224B,,Surface Water,ND,
8568,NDwr_S7780,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,46.91139,-99.64206,,,POD,Unspecified,14007128D,,Ground Water,ND,
8569,NDwr_S7781,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,47.96032,-103.95266,,,POD,Unspecified,15210426A,,Ground Water,ND,
8570,NDwr_S7782,,NDwr_WS1,,Unspecified,LaMoure,4326,,,,,46.30818,-98.18642,,,POD,Unspecified,13306026A,,Ground Water,ND,
8571,NDwr_S7783,,NDwr_WS1,,Unspecified,Stutsman,4326,,,,,47.11422,-99.47608,,,POD,Unspecified,14206918C,,Ground Water,ND,
8572,NDwr_S7784,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.10705,-99.49721,,,POD,Unspecified,14207024B,,Ground Water,ND,
8573,NDwr_S7785,,NDwr_WS1,,Unspecified,Stutsman,4326,,,,,47.12867,-99.46574,,,POD,Unspecified,14206907D,,Ground Water,ND,
8574,NDwr_S7786,,NDwr_WS1,,Unspecified,Stutsman,4326,,,,,47.10694,-99.46578,,,POD,Unspecified,14206919A,,Ground Water,ND,
8575,NDwr_S7787,,NDwr_WS1,,Unspecified,Stutsman,4326,,,,,47.10697,-99.47611,,,POD,Unspecified,14206919B,,Ground Water,ND,
8577,NDwr_S7788,,NDwr_WS1,,Unspecified,Logan,4326,,,,,46.59111,-99.47096,,,POD,Unspecified,13607015C,,Ground Water,ND,
8578,NDwr_S7789,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.09254,-99.5183,,,POD,Unspecified,14207026B,,Ground Water,ND,
8580,NDwr_S7790,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,46.86041,-99.58965,,,POD,Unspecified,13907113B,,Ground Water,ND,
8581,NDwr_S7791,,NDwr_WS320,,Unspecified,Williams,4326,,,,,48.26659,-103.41557,,,POD,Unspecified,15509909A,,Surface Water,ND,
8582,NDwr_S7792,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,46.88941,-99.58975,,,POD,Unspecified,13907101B,,Ground Water,ND,
8583,NDwr_S7793,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,46.88393,-99.58978,,,POD,Unspecified,13907101CN,,Ground Water,ND,
8584,NDwr_S7794,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,46.90408,-99.62125,,,POD,Unspecified,14007134A,,Ground Water,ND,
8585,NDwr_S7795,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,46.89137,-99.61869,,,POD,Unspecified,13907103AA,,Ground Water,ND,
8586,NDwr_S7796,,NDwr_WS298,,Unspecified,Wells,4326,,,,,47.52649,-99.68732,,,POD,Unspecified,14707126B,,Surface Water,ND,
8587,NDwr_S7797,,NDwr_WS321,,Unspecified,Ramsey,4326,,,,,48.25647,-98.85977,,,POD,Unspecified,15506410D,,Surface Water,ND,
8588,NDwr_S7798,,NDwr_WS1,,Unspecified,Stark,4326,,,,,46.85801,-102.56512,,,POD,Unspecified,13909417A,,Ground Water,ND,
8589,NDwr_S7799,,NDwr_WS316,,Unspecified,Ramsey,4326,,,,,48.33619,-99.07573,,,POD,Unspecified,15606613A,,Surface Water,ND,
8590,NDwr_S7800,,NDwr_WS260,,Unspecified,Ramsey,4326,,,,,48.35829,-99.1304,,,POD,Unspecified,15606603C,,Surface Water,ND,
8591,NDwr_S7801,,NDwr_WS322,,Unspecified,Divide,4326,,,,,48.9631,-103.22955,,,POD,Unspecified,16309711A,,Surface Water,ND,
8592,NDwr_S7802,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.19371,-103.02761,,,POD,Unspecified,15409604A,,Ground Water,ND,
8593,NDwr_S7803,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.18643,-103.02758,,,POD,Unspecified,15409604D,,Ground Water,ND,
8594,NDwr_S7804,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,46.88265,-99.74774,,,POD,Unspecified,13907203D,,Ground Water,ND,
8595,NDwr_S7805,,NDwr_WS323,,Unspecified,Ramsey,4326,,,,,48.22748,-99.0327,,,POD,Unspecified,15506520D,,Surface Water,ND,
8596,NDwr_S7806,,NDwr_WS1,,Unspecified,Nelson,4326,,,,,48.03926,-98.34127,,,POD,Unspecified,15306027D,,Ground Water,ND,
8597,NDwr_S7807,,NDwr_WS13,,Unspecified,Burleigh,4326,,,,,46.8999,-100.85863,,,POD,Unspecified,14008135D,,Surface Water,ND,
8598,NDwr_S7808,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.129,-99.57131,,,POD,Unspecified,14207008D,,Ground Water,ND,
8599,NDwr_S7809,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.12897,-99.56067,,,POD,Unspecified,14207009C,,Ground Water,ND,
8600,NDwr_S7810,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.13623,-99.57133,,,POD,Unspecified,14207008A,,Ground Water,ND,
8601,NDwr_S7811,,NDwr_WS324,,Unspecified,Mountrail,4326,,,,,48.16432,-102.10036,,,POD,Unspecified,15408915A,,Surface Water,ND,
8602,NDwr_S7812,,NDwr_WS52,,Unspecified,Dunn,4326,,,,,47.22364,-102.46739,,,POD,Unspecified,14309309A,,Surface Water,ND,
8603,NDwr_S7813,,NDwr_WS325,,Unspecified,Rolette,4326,,,,,48.59199,-99.70541,,,POD,Unspecified,15907016C,,Surface Water,ND,
8604,NDwr_S7814,,NDwr_WS325,,Unspecified,Rolette,4326,,,,,48.59198,-99.69447,,,POD,Unspecified,15907016D,,Surface Water,ND,
8605,NDwr_S7815,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,46.82478,-99.79692,,,POD,Unspecified,13907229CEE,,Ground Water,ND,
8606,NDwr_S7816,,NDwr_WS1,,Unspecified,Divide,4326,,,,,48.92,-103.86482,,,POD,Unspecified,16310225A,,Ground Water,ND,
8607,NDwr_S7817,,NDwr_WS1,,Unspecified,Divide,4326,,,,,48.92,-103.87582,,,POD,Unspecified,16310225B,,Ground Water,ND,
8608,NDwr_S7818,,NDwr_WS1,,Unspecified,Sargent,4326,,,,,46.21354,-97.38948,,,POD,Unspecified,13205425D,,Ground Water,ND,
8609,NDwr_S7819,,NDwr_WS1,,Unspecified,Divide,4326,,,,,48.72587,-103.04125,,,POD,Unspecified,16109532CA,,Ground Water,ND,
8610,NDwr_S7820,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,46.92565,-99.5679,,,POD,Unspecified,14007019C,,Ground Water,ND,
8611,NDwr_S7821,,NDwr_WS1,,Unspecified,Wells,4326,,,,,47.41051,-99.37805,,,POD,Unspecified,14506806A,,Ground Water,ND,
8612,NDwr_S7822,,NDwr_WS1,,Unspecified,McHenry,4326,,,,,48.15986,-100.46418,,,POD,Unspecified,15407617,,Ground Water,ND,
8613,NDwr_S7823,,NDwr_WS1,,Unspecified,McHenry,4326,,,,,48.15986,-100.48569,,,POD,Unspecified,15407618,,Ground Water,ND,
8616,NDwr_S7824,,NDwr_WS14,,Unspecified,Burleigh,4326,,,,,46.95996,-100.92186,,,POD,Unspecified,14008108E,,Surface Water,ND,
8617,NDwr_S7825,,NDwr_WS75,,Unspecified,McKenzie,4326,,,,,47.8663,-103.96361,,,POD,Unspecified,15110426C,,Surface Water,ND,
8618,NDwr_S7826,,NDwr_WS52,,Unspecified,Golden Valley,4326,,,,,46.91509,-103.75016,,,POD,Unspecified,14010425B,,Surface Water,ND,
8620,NDwr_S7827,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.04225,-99.69794,,,POD,Unspecified,14107108D,,Ground Water,ND,
8621,NDwr_S7828,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,46.78864,-99.86444,,,POD,Unspecified,13807311B,,Ground Water,ND,
8622,NDwr_S7829,,NDwr_WS1,,Unspecified,LaMoure,4326,,,,,46.32266,-98.2073,,,POD,Unspecified,13306022A,,Ground Water,ND,
8623,NDwr_S7830,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,46.81014,-99.71657,,,POD,Unspecified,13907236C,,Ground Water,ND,
8628,NDwr_S7831,,NDwr_WS1,,Unspecified,McKenzie,4326,,,,,47.36889,-103.49669,,,POD,Unspecified,14510124B,,Ground Water,ND,
8629,NDwr_S7832,,NDwr_WS310,,Unspecified,McLean,4326,,,,,47.37505,-101.01967,,,POD,Unspecified,14508117D,,Surface Water,ND,
8630,NDwr_S7833,,NDwr_WS298,,Unspecified,Adams,4326,,,,,46.0787,-102.2011,,,POD,Unspecified,13009216C,,Surface Water,ND,
8631,NDwr_S7834,,NDwr_WS326,,Unspecified,Bowman,4326,,,,,46.18759,-103.68603,,,POD,Unspecified,13110409A,,Surface Water,ND,
8632,NDwr_S7835,,NDwr_WS327,,Unspecified,McHenry,4326,,,,,47.93075,-100.37579,,,POD,Unspecified,15107603A,,Surface Water,ND,
8633,NDwr_S7836,,NDwr_WS2,,Unspecified,Hettinger,4326,,,,,46.40137,-102.45156,,,POD,Unspecified,13409423DC,,Surface Water,ND,
8637,NDwr_S7837,,NDwr_WS2,,Unspecified,Hettinger,4326,,,,,46.40138,-102.4463,,,POD,Unspecified,13409423DD,,Surface Water,ND,
8638,NDwr_S7838,,NDwr_WS2,,Unspecified,Hettinger,4326,,,,,46.39777,-102.44633,,,POD,Unspecified,13409426AA,,Surface Water,ND,
8639,NDwr_S7839,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.57199,-103.46128,,,POD,Unspecified,15909927N,,Ground Water,ND,
8640,NDwr_S7840,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.56478,-103.52092,,,POD,Unspecified,15909930D,,Ground Water,ND,
8641,NDwr_S7841,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,46.6354,-99.48898,,,POD,Unspecified,13707035CW,,Ground Water,ND,
8642,NDwr_S7842,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,46.96977,-99.74681,,,POD,Unspecified,14007203D,,Ground Water,ND,
8643,NDwr_S7843,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,46.9774,-99.76799,,,POD,Unspecified,14007204A,,Ground Water,ND,
8644,NDwr_S7844,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.52868,-103.60796,,,POD,Unspecified,15810009A,,Ground Water,ND,
8645,NDwr_S7845,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.52145,-103.60801,,,POD,Unspecified,15810009D,,Ground Water,ND,
8646,NDwr_S7846,,NDwr_WS1,,Unspecified,Benson,4326,,,,,48.05404,-99.83184,,,POD,Unspecified,15307119D,,Ground Water,ND,
8647,NDwr_S7847,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.14342,-99.63487,,,POD,Unspecified,14207102D,,Ground Water,ND,
8648,NDwr_S7848,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.62292,-103.59681,,,POD,Unspecified,15910003C,,Ground Water,ND,
8649,NDwr_S7849,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.6229,-103.5858,,,POD,Unspecified,15910003D,,Ground Water,ND,
8650,NDwr_S7850,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.62998,-103.62971,,,POD,Unspecified,15910005A,,Ground Water,ND,
8652,NDwr_S7851,,NDwr_WS52,,Unspecified,Bowman,4326,,,,,46.03571,-103.58226,,,POD,Unspecified,13010332D,,Surface Water,ND,
8653,NDwr_S7852,,NDwr_WS1,,Unspecified,Richland,4326,,,,,46.10459,-97.21367,,,POD,Unspecified,13005204B,,Ground Water,ND,
8654,NDwr_S7853,,NDwr_WS2,,Unspecified,Richland,4326,,,,,46.10458,-97.23455,,,POD,Unspecified,13005205B,,Surface Water,ND,
8655,NDwr_S7854,,NDwr_WS20,,Unspecified,Mountrail,4326,,,,,47.8584,-102.63705,,,POD,Unspecified,15109331B,,Surface Water,ND,
8658,NDwr_S7855,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,46.96967,-99.73621,,,POD,Unspecified,14007202C,,Ground Water,ND,
8660,NDwr_S7856,,NDwr_WS1,,Unspecified,Ransom,4326,,,,,46.43172,-97.44328,,,POD,Unspecified,13405411C,,Ground Water,ND,
8663,NDwr_S7857,,NDwr_WS129,,Unspecified,Griggs,4326,,,,,47.61977,-98.09698,,,POD,Unspecified,14805819D,,Surface Water,ND,
8664,NDwr_S7858,,NDwr_WS298,,Unspecified,Hettinger,4326,,,,,46.35941,-102.48034,,,POD,Unspecified,13309403C,,Surface Water,ND,
8665,NDwr_S7859,,NDwr_WS328,,Unspecified,Hettinger,4326,,,,,46.35927,-102.50134,,,POD,Unspecified,13309404C,,Surface Water,ND,
8666,NDwr_S7860,,NDwr_WS138,,Unspecified,Burleigh,4326,,,,,46.82695,-100.59904,,,POD,Unspecified,13907925C,,Surface Water,ND,
8667,NDwr_S7861,,NDwr_WS14,,Unspecified,McLean,4326,,,,,47.2616,-100.98758,,,POD,Unspecified,14408130D,,Surface Water,ND,
8668,NDwr_S7862,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,46.919,-99.75775,,,POD,Unspecified,14007227B,,Ground Water,ND,
8669,NDwr_S7863,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,46.91172,-99.75778,,,POD,Unspecified,14007227C,,Ground Water,ND,
8670,NDwr_S7864,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,46.99885,-99.69762,,,POD,Unspecified,14107129D,,Ground Water,ND,
8671,NDwr_S7865,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.00603,-99.69764,,,POD,Unspecified,14107129A,,Ground Water,ND,
8672,NDwr_S7866,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,46.88938,-99.57914,,,POD,Unspecified,13907101A,,Ground Water,ND,
8673,NDwr_S7867,,NDwr_WS1,,Unspecified,Pierce,4326,,,,,47.87994000000001,-99.87143,,,POD,Unspecified,15107222C,,Ground Water,ND,
8674,NDwr_S7868,,NDwr_WS1,,Unspecified,Benson,4326,,,,,48.04406,-99.80757,,,POD,Unspecified,15307129ADS,,Ground Water,ND,
8675,NDwr_S7869,,NDwr_WS1,,Unspecified,Benson,4326,,,,,48.04406,-99.81297,,,POD,Unspecified,15307129ACS,,Ground Water,ND,
8677,NDwr_S7870,,NDwr_WS1,,Unspecified,Golden Valley,4326,,,,,46.66948,-104.03283,,,POD,Unspecified,13710622A,,Ground Water,ND,
8678,NDwr_S7871,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.04939,-99.68746,,,POD,Unspecified,14107109B,,Ground Water,ND,
8679,NDwr_S7872,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.04211,-99.66623,,,POD,Unspecified,14107110C,,Ground Water,ND,
8680,NDwr_S7873,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.15802,-99.70912,,,POD,Unspecified,14307132C,,Ground Water,ND,
8681,NDwr_S7874,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.19064,-99.70912,,,POD,Unspecified,14307120W,,Ground Water,ND,
8682,NDwr_S7875,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.17253,-99.70915,,,POD,Unspecified,14307129C,,Ground Water,ND,
8683,NDwr_S7876,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.15804,-99.69852,,,POD,Unspecified,14307132D,,Ground Water,ND,
8684,NDwr_S7877,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.165263,-99.698505,,,POD,Unspecified,14307132A,,Ground Water,ND,
8685,NDwr_S7878,,NDwr_WS1,,Unspecified,Burleigh,4326,,,,,46.89984000000001,-100.8481,,,POD,Unspecified,14008136C,,Ground Water,ND,
8686,NDwr_S7879,,NDwr_WS1,,Unspecified,Burleigh,4326,,,,,46.89985,-100.83753,,,POD,Unspecified,14008136D,,Ground Water,ND,
8687,NDwr_S7880,,NDwr_WS13,,Unspecified,Burleigh,4326,,,,,46.89984000000001,-100.8481,,,POD,Unspecified,14008136C,,Surface Water,ND,
8688,NDwr_S7881,,NDwr_WS13,,Unspecified,Burleigh,4326,,,,,46.89985,-100.83753,,,POD,Unspecified,14008136D,,Surface Water,ND,
8689,NDwr_S7882,,NDwr_WS1,,Unspecified,Richland,4326,,,,,46.57603,-97.21383,,,POD,Unspecified,13605222C,,Ground Water,ND,
8690,NDwr_S7883,,NDwr_WS1,,Unspecified,Richland,4326,,,,,46.57619,-97.18233,,,POD,Unspecified,13605223D,,Ground Water,ND,
8691,NDwr_S7884,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.36881,-103.57768,,,POD,Unspecified,15610005B,,Ground Water,ND,
8692,NDwr_S7885,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.36084,-103.57767,,,POD,Unspecified,15610005C,,Ground Water,ND,
8693,NDwr_S7886,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.36083,-103.56684,,,POD,Unspecified,15610005D,,Ground Water,ND,
8694,NDwr_S7887,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.36885,-103.58824,,,POD,Unspecified,15610006A,,Ground Water,ND,
8695,NDwr_S7888,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.3609,-103.58823,,,POD,Unspecified,15610006D,,Ground Water,ND,
8696,NDwr_S7889,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.34609,-103.5987,,,POD,Unspecified,15610007C,,Ground Water,ND,
8697,NDwr_S7890,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.34607000000001,-103.58824,,,POD,Unspecified,15610007D,,Ground Water,ND,
8698,NDwr_S7891,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,46.9403,-99.58877,,,POD,Unspecified,14007113C,,Ground Water,ND,
8701,NDwr_S7892,,NDwr_WS40,,Unspecified,Dunn,4326,,,,,47.4065,-102.93698,,,POD,Unspecified,14509605DB,,Surface Water,ND,
8702,NDwr_S7893,,NDwr_WS1,,Unspecified,Bottineau,4326,,,,,48.76851,-101.24798,,,POD,Unspecified,16108213CA,,Ground Water,ND,
8703,NDwr_S7894,,NDwr_WS1,,Unspecified,Bottineau,4326,,,,,48.73946,-101.21522,,,POD,Unspecified,16108130DA,,Ground Water,ND,
8704,NDwr_S7895,,NDwr_WS1,,Unspecified,Bottineau,4326,,,,,48.75049,-101.26445,,,POD,Unspecified,16108223DC,,Ground Water,ND,
8705,NDwr_S7896,,NDwr_WS1,,Unspecified,Bottineau,4326,,,,,48.74672,-101.23163,,,POD,Unspecified,16108130BB,,Ground Water,ND,
8706,NDwr_S7897,,NDwr_WS1,,Unspecified,Bottineau,4326,,,,,48.75048,-101.24807,,,POD,Unspecified,16108224CD,,Ground Water,ND,
8707,NDwr_S7898,,NDwr_WS1,,Unspecified,Bottineau,4326,,,,,48.74678,-101.23712,,,POD,Unspecified,16108225AA,,Ground Water,ND,
8708,NDwr_S7899,,NDwr_WS1,,Unspecified,Bottineau,4326,,,,,48.73957,-101.2371,,,POD,Unspecified,16108225DA,,Ground Water,ND,
8709,NDwr_S7900,,NDwr_WS1,,Unspecified,Bottineau,4326,,,,,48.74688,-101.25906,,,POD,Unspecified,16108226AA,,Ground Water,ND,
8710,NDwr_S7901,,NDwr_WS1,,Unspecified,Bottineau,4326,,,,,48.73582,-101.21521,,,POD,Unspecified,16108130DD,,Ground Water,ND,
8711,NDwr_S7902,,NDwr_WS1,,Unspecified,Bottineau,4326,,,,,48.75406,-101.28079,,,POD,Unspecified,16108222DA,,Ground Water,ND,
8712,NDwr_S7903,,NDwr_WS1,,Unspecified,Bottineau,4326,,,,,48.74322,-101.24809,,,POD,Unspecified,16108225BD,,Ground Water,ND,
8713,NDwr_S7904,,NDwr_WS1,,Unspecified,Bottineau,4326,,,,,48.74683,-101.28094,,,POD,Unspecified,16108227AA,,Ground Water,ND,
8715,NDwr_S7905,,NDwr_WS75,,Unspecified,McKenzie,4326,,,,,47.82661,-103.97406,,,POD,Unspecified,15010410E,,Surface Water,ND,
8716,NDwr_S7906,,NDwr_WS75,,Unspecified,McKenzie,4326,,,,,47.84102,-103.96342,,,POD,Unspecified,15010402W,,Surface Water,ND,
8718,NDwr_S7907,,NDwr_WS2,,Unspecified,Stutsman,4326,,,,,47.09218,-99.40235,,,POD,Unspecified,14206927A,,Surface Water,ND,
8719,NDwr_S7908,,NDwr_WS1,,Unspecified,Richland,4326,,,,,46.08984,-97.22372,,,POD,Unspecified,13005208A,,Ground Water,ND,
8720,NDwr_S7909,,NDwr_WS2,,Unspecified,Richland,4326,,,,,46.0899,-97.23424,,,POD,Unspecified,13005208B,,Surface Water,ND,
8721,NDwr_S7910,,NDwr_WS129,,Unspecified,Mountrail,4326,,,,,48.49202,-101.97882,,,POD,Unspecified,15808824D,,Surface Water,ND,
8724,NDwr_S7911,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.10374,-99.68226,,,POD,Unspecified,14207121,,Ground Water,ND,
8725,NDwr_S7912,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.09285,-99.67691,,,POD,Unspecified,14207128A,,Ground Water,ND,
8726,NDwr_S7913,,NDwr_WS298,,Unspecified,Grant,4326,,,,,46.25351,-101.24295,,,POD,Unspecified,13208418CA,,Surface Water,ND,
8727,NDwr_S7914,,NDwr_WS1,,Unspecified,Stutsman,4326,,,,,47.1135,-98.94862,,,POD,Unspecified,14206517C,,Ground Water,ND,
8728,NDwr_S7915,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.0294,-99.65814,,,POD,Unspecified,14107115DB,,Ground Water,ND,
8730,NDwr_S7916,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.03302,-99.65817,,,POD,Unspecified,14107115AC,,Ground Water,ND,
8731,NDwr_S7917,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.02761,-99.66607,,,POD,Unspecified,14107115C,,Ground Water,ND,
8732,NDwr_S7918,,NDwr_WS1,,Unspecified,Bottineau,4326,,,,,48.91873,-101.2397,,,POD,Unspecified,16308225A,,Ground Water,ND,
8733,NDwr_S7919,,NDwr_WS1,,Unspecified,Nelson,4326,,,,,47.82814000000001,-98.36003,,,POD,Unspecified,15006008A,,Ground Water,ND,
8734,NDwr_S7920,,NDwr_WS1,,Unspecified,Nelson,4326,,,,,47.82091,-98.36002,,,POD,Unspecified,15006008D,,Ground Water,ND,
8735,NDwr_S7921,,NDwr_WS1,,Unspecified,Nelson,4326,,,,,47.81366,-98.35998,,,POD,Unspecified,15006017A,,Ground Water,ND,
8736,NDwr_S7922,,NDwr_WS1,,Unspecified,Richland,4326,,,,,46.0898,-97.21325,,,POD,Unspecified,13005209B,,Ground Water,ND,
8737,NDwr_S7923,,NDwr_WS1,,Unspecified,McLean,4326,,,,,47.765,-100.85893,,,POD,Unspecified,15008036C,,Ground Water,ND,
8738,NDwr_S7924,,NDwr_WS298,,Unspecified,McKenzie,4326,,,,,47.46207,-103.24268,,,POD,Unspecified,14609913C,,Surface Water,ND,
8739,NDwr_S7925,,NDwr_WS298,,Unspecified,McKenzie,4326,,,,,47.46933,-103.24273,,,POD,Unspecified,14609913B,,Surface Water,ND,
8741,NDwr_S7926,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.114538,-99.602841,,,POD,Unspecified,14207018C,,Ground Water,ND,
8742,NDwr_S7927,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.08916,-99.62393,,,POD,Unspecified,14207125W,,Ground Water,ND,
8743,NDwr_S7928,,NDwr_WS329,,Unspecified,Stutsman,4326,,,,,47.13542,-99.23309,,,POD,Unspecified,14206812A,,Surface Water,ND,
8744,NDwr_S7929,,NDwr_WS330,,Unspecified,Benson,4326,,,,,48.00286,-99.76417,,,POD,Unspecified,15207109B,,Ground Water,ND,
8745,NDwr_S7930,,NDwr_WS331,,Unspecified,Benson,4326,,,,,48.06127,-99.83184,,,POD,Unspecified,15307119A,,Ground Water,ND,
8746,NDwr_S7931,,NDwr_WS1,,Unspecified,Divide,4326,,,,,48.69897,-103.93878,,,POD,Unspecified,16010312,,Ground Water,ND,
8747,NDwr_S7932,,NDwr_WS1,,Unspecified,Williams,4326,,,,,48.52868,-103.61895,,,POD,Unspecified,15810009B,,Ground Water,ND,
8748,NDwr_S7933,,NDwr_WS1,,Unspecified,Stutsman,4326,,,,,47.10685,-99.45529,,,POD,Unspecified,14206920B,,Ground Water,ND,
8749,NDwr_S7934,,NDwr_WS1,,Unspecified,Stark,4326,,,,,46.89951,-102.80817,,,POD,Unspecified,14009633BC,,Ground Water,ND,
8750,NDwr_S7935,,NDwr_WS129,,Unspecified,Sheridan,4326,,,,,47.40343,-100.09163,,,POD,Unspecified,14507403C,,Surface Water,ND,
8751,NDwr_S7936,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.02758,-99.64496,,,POD,Unspecified,14107114C,,Ground Water,ND,
8752,NDwr_S7937,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.02759,-99.65549,,,POD,Unspecified,14107115D,,Ground Water,ND,
8753,NDwr_S7938,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.01314,-99.63435,,,POD,Unspecified,14107123D,,Ground Water,ND,
8754,NDwr_S7939,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.01326,-99.62377,,,POD,Unspecified,14107124C,,Ground Water,ND,
8755,NDwr_S7940,,NDwr_WS1,,Unspecified,Kidder,4326,,,,,47.020487,-99.697639,,,POD,Unspecified,14107120A,,Ground Water,ND,
