Amount,BeneficialUseCV,ReportYearCV,STATE,COUNTY,WaterSource,in_ReportingUnitName,in_TimeframeStart,in_TimeframeEnd,in_WaterSourceNativeID,in_ReportingUnitNativeID
765864.2840000001,Exports/Imports,2017,CO,,upper main stem,CO_upper main stem,01/01/2017,12/31/2017,WaDEUSBR_WS3,WaDEUSBR_RU3
702971.42,Exports/Imports,2018,CO,,upper main stem,CO_upper main stem,01/01/2018,12/31/2018,WaDEUSBR_WS3,WaDEUSBR_RU3
2220.03,Exports/Imports,1971,CO,san juan,colorado river,CO_colorado river,01/01/1971,12/31/1971,WaDEUSBR_WS1,WaDEUSBR_RU4
2092.87,Exports/Imports,1972,CO,san juan,colorado river,CO_colorado river,01/01/1972,12/31/1972,WaDEUSBR_WS1,WaDEUSBR_RU4
2226.0,Exports/Imports,1973,CO,san juan,colorado river,CO_colorado river,01/01/1973,12/31/1973,WaDEUSBR_WS1,WaDEUSBR_RU4
-116268.3,Exports/Imports,1974,CO,san juan,colorado river,CO_colorado river,01/01/1974,12/31/1974,WaDEUSBR_WS1,WaDEUSBR_RU4
-134593.43,Exports/Imports,1975,CO,san juan,colorado river,CO_colorado river,01/01/1975,12/31/1975,WaDEUSBR_WS1,WaDEUSBR_RU4
-133558.26,Exports/Imports,1976,CO,san juan,colorado river,CO_colorado river,01/01/1976,12/31/1976,WaDEUSBR_WS1,WaDEUSBR_RU4
-59639.23,Exports/Imports,1977,CO,san juan,colorado river,CO_colorado river,01/01/1977,12/31/1977,WaDEUSBR_WS1,WaDEUSBR_RU4
-119652.01,Exports/Imports,1978,CO,san juan,colorado river,CO_colorado river,01/01/1978,12/31/1978,WaDEUSBR_WS1,WaDEUSBR_RU4
-123054.35,Exports/Imports,1979,CO,san juan,colorado river,CO_colorado river,01/01/1979,12/31/1979,WaDEUSBR_WS1,WaDEUSBR_RU4
-128288.46,Exports/Imports,1980,CO,san juan,colorado river,CO_colorado river,01/01/1980,12/31/1980,WaDEUSBR_WS1,WaDEUSBR_RU4
-127588.8,Exports/Imports,1981,CO,san juan,colorado river,CO_colorado river,01/01/1981,12/31/1981,WaDEUSBR_WS1,WaDEUSBR_RU4
-139686.18,Exports/Imports,1982,CO,san juan,colorado river,CO_colorado river,01/01/1982,12/31/1982,WaDEUSBR_WS1,WaDEUSBR_RU4
-120397.85,Exports/Imports,1983,CO,san juan,colorado river,CO_colorado river,01/01/1983,12/31/1983,WaDEUSBR_WS1,WaDEUSBR_RU4
-133040.12,Exports/Imports,1984,CO,san juan,colorado river,CO_colorado river,01/01/1984,12/31/1984,WaDEUSBR_WS1,WaDEUSBR_RU4
-123836.37,Exports/Imports,1985,CO,san juan,colorado river,CO_colorado river,01/01/1985,12/31/1985,WaDEUSBR_WS1,WaDEUSBR_RU4
-132105.64,Exports/Imports,1986,CO,san juan,colorado river,CO_colorado river,01/01/1986,12/31/1986,WaDEUSBR_WS1,WaDEUSBR_RU4
-138165.79,Exports/Imports,1987,CO,san juan,colorado river,CO_colorado river,01/01/1987,12/31/1987,WaDEUSBR_WS1,WaDEUSBR_RU4
-151640.1,Exports/Imports,1988,CO,san juan,colorado river,CO_colorado river,01/01/1988,12/31/1988,WaDEUSBR_WS1,WaDEUSBR_RU4
-172258.9,Exports/Imports,1989,CO,san juan,colorado river,CO_colorado river,01/01/1989,12/31/1989,WaDEUSBR_WS1,WaDEUSBR_RU4
-165479.1,Exports/Imports,1990,CO,san juan,colorado river,CO_colorado river,01/01/1990,12/31/1990,WaDEUSBR_WS1,WaDEUSBR_RU4
-172283.44,Exports/Imports,1991,CO,san juan,colorado river,CO_colorado river,01/01/1991,12/31/1991,WaDEUSBR_WS1,WaDEUSBR_RU4
-156897.69,Exports/Imports,1992,CO,san juan,colorado river,CO_colorado river,01/01/1992,12/31/1992,WaDEUSBR_WS1,WaDEUSBR_RU4
-157660.91,Exports/Imports,1993,CO,san juan,colorado river,CO_colorado river,01/01/1993,12/31/1993,WaDEUSBR_WS1,WaDEUSBR_RU4
-191833.49,Exports/Imports,1994,CO,san juan,colorado river,CO_colorado river,01/01/1994,12/31/1994,WaDEUSBR_WS1,WaDEUSBR_RU4
-185797.25,Exports/Imports,1995,CO,san juan,colorado river,CO_colorado river,01/01/1995,12/31/1995,WaDEUSBR_WS1,WaDEUSBR_RU4
-222738.76,Exports/Imports,1996,CO,san juan,colorado river,CO_colorado river,01/01/1996,12/31/1996,WaDEUSBR_WS1,WaDEUSBR_RU4
-173458.29,Exports/Imports,1997,CO,san juan,colorado river,CO_colorado river,01/01/1997,12/31/1997,WaDEUSBR_WS1,WaDEUSBR_RU4
-215394.57,Exports/Imports,1998,CO,san juan,colorado river,CO_colorado river,01/01/1998,12/31/1998,WaDEUSBR_WS1,WaDEUSBR_RU4
-184922.38,Exports/Imports,1999,CO,san juan,colorado river,CO_colorado river,01/01/1999,12/31/1999,WaDEUSBR_WS1,WaDEUSBR_RU4
-238101.74,Exports/Imports,2000,CO,san juan,colorado river,CO_colorado river,01/01/2000,12/31/2000,WaDEUSBR_WS1,WaDEUSBR_RU4
-231637.81,Exports/Imports,2001,CO,san juan,colorado river,CO_colorado river,01/01/2001,12/31/2001,WaDEUSBR_WS1,WaDEUSBR_RU4
-103173.21,Exports/Imports,2002,CO,san juan,colorado river,CO_colorado river,01/01/2002,12/31/2002,WaDEUSBR_WS1,WaDEUSBR_RU4
-169469.19,Exports/Imports,2003,CO,san juan,colorado river,CO_colorado river,01/01/2003,12/31/2003,WaDEUSBR_WS1,WaDEUSBR_RU4
-217070.82,Exports/Imports,2004,CO,san juan,colorado river,CO_colorado river,01/01/2004,12/31/2004,WaDEUSBR_WS1,WaDEUSBR_RU4
-200243.19,Exports/Imports,2005,CO,san juan,colorado river,CO_colorado river,01/01/2005,12/31/2005,WaDEUSBR_WS1,WaDEUSBR_RU4
-215583.84,Exports/Imports,2006,CO,san juan,colorado river,CO_colorado river,01/01/2006,12/31/2006,WaDEUSBR_WS1,WaDEUSBR_RU4
-219865.4,Exports/Imports,2007,CO,san juan,colorado river,CO_colorado river,01/01/2007,12/31/2007,WaDEUSBR_WS1,WaDEUSBR_RU4
-236760.926,Exports/Imports,2008,CO,san juan,colorado river,CO_colorado river,01/01/2008,12/31/2008,WaDEUSBR_WS1,WaDEUSBR_RU4
-208506.99,Exports/Imports,2009,CO,san juan,colorado river,CO_colorado river,01/01/2009,12/31/2009,WaDEUSBR_WS1,WaDEUSBR_RU4
-218730.526,Exports/Imports,2010,CO,san juan,colorado river,CO_colorado river,01/01/2010,12/31/2010,WaDEUSBR_WS1,WaDEUSBR_RU4
-287156.128,Exports/Imports,2011,CO,san juan,colorado river,CO_colorado river,01/01/2011,12/31/2011,WaDEUSBR_WS1,WaDEUSBR_RU4
-288038.368,Exports/Imports,2012,CO,san juan,colorado river,CO_colorado river,01/01/2012,12/31/2012,WaDEUSBR_WS1,WaDEUSBR_RU4
-164553.206,Exports/Imports,2013,CO,san juan,colorado river,CO_colorado river,01/01/2013,12/31/2013,WaDEUSBR_WS1,WaDEUSBR_RU4
-252697.518,Exports/Imports,2014,CO,san juan,colorado river,CO_colorado river,01/01/2014,12/31/2014,WaDEUSBR_WS1,WaDEUSBR_RU4
-226387.926,Exports/Imports,2015,CO,san juan,colorado river,CO_colorado river,01/01/2015,12/31/2015,WaDEUSBR_WS1,WaDEUSBR_RU4
-249384.343,Exports/Imports,2016,CO,san juan,colorado river,CO_colorado river,01/01/2016,12/31/2016,WaDEUSBR_WS1,WaDEUSBR_RU4
-265301.272,Exports/Imports,2017,CO,san juan,colorado river,CO_colorado river,01/01/2017,12/31/2017,WaDEUSBR_WS1,WaDEUSBR_RU4
-207744.9,Exports/Imports,2018,CO,san juan,colorado river,CO_colorado river,01/01/2018,12/31/2018,WaDEUSBR_WS1,WaDEUSBR_RU4
59973.4192,Exports/Imports,1971,NM,san juan,colorado river,NM_colorado river,01/01/1971,12/31/1971,WaDEUSBR_WS1,WaDEUSBR_RU5
58067.8748,Exports/Imports,1972,NM,san juan,colorado river,NM_colorado river,01/01/1972,12/31/1972,WaDEUSBR_WS1,WaDEUSBR_RU5
153321.3562,Exports/Imports,1973,NM,san juan,colorado river,NM_colorado river,01/01/1973,12/31/1973,WaDEUSBR_WS1,WaDEUSBR_RU5
47225.5916,Exports/Imports,1974,NM,san juan,colorado river,NM_colorado river,01/01/1974,12/31/1974,WaDEUSBR_WS1,WaDEUSBR_RU5
145069.9979,Exports/Imports,1975,NM,san juan,colorado river,NM_colorado river,01/01/1975,12/31/1975,WaDEUSBR_WS1,WaDEUSBR_RU5
85219.8633,Exports/Imports,1976,NM,san juan,colorado river,NM_colorado river,01/01/1976,12/31/1976,WaDEUSBR_WS1,WaDEUSBR_RU5
19393.8161,Exports/Imports,1977,NM,san juan,colorado river,NM_colorado river,01/01/1977,12/31/1977,WaDEUSBR_WS1,WaDEUSBR_RU5
104156.6718,Exports/Imports,1978,NM,san juan,colorado river,NM_colorado river,01/01/1978,12/31/1978,WaDEUSBR_WS1,WaDEUSBR_RU5
164131.2176,Exports/Imports,1979,NM,san juan,colorado river,NM_colorado river,01/01/1979,12/31/1979,WaDEUSBR_WS1,WaDEUSBR_RU5
143608.2055,Exports/Imports,1980,NM,san juan,colorado river,NM_colorado river,01/01/1980,12/31/1980,WaDEUSBR_WS1,WaDEUSBR_RU5
53897.9107,Exports/Imports,1981,NM,san juan,colorado river,NM_colorado river,01/01/1981,12/31/1981,WaDEUSBR_WS1,WaDEUSBR_RU5
131040.5901,Exports/Imports,1982,NM,san juan,colorado river,NM_colorado river,01/01/1982,12/31/1982,WaDEUSBR_WS1,WaDEUSBR_RU5
130306.21,Exports/Imports,1983,NM,san juan,colorado river,NM_colorado river,01/01/1983,12/31/1983,WaDEUSBR_WS1,WaDEUSBR_RU5
113614.2364,Exports/Imports,1984,NM,san juan,colorado river,NM_colorado river,01/01/1984,12/31/1984,WaDEUSBR_WS1,WaDEUSBR_RU5
91786.4971,Exports/Imports,1985,NM,san juan,colorado river,NM_colorado river,01/01/1985,12/31/1985,WaDEUSBR_WS1,WaDEUSBR_RU5
89181.4181,Exports/Imports,1986,NM,san juan,colorado river,NM_colorado river,01/01/1986,12/31/1986,WaDEUSBR_WS1,WaDEUSBR_RU5
83046.5423,Exports/Imports,1987,NM,san juan,colorado river,NM_colorado river,01/01/1987,12/31/1987,WaDEUSBR_WS1,WaDEUSBR_RU5
63566.834,Exports/Imports,1988,NM,san juan,colorado river,NM_colorado river,01/01/1988,12/31/1988,WaDEUSBR_WS1,WaDEUSBR_RU5
50126.5965,Exports/Imports,1989,NM,san juan,colorado river,NM_colorado river,01/01/1989,12/31/1989,WaDEUSBR_WS1,WaDEUSBR_RU5
76172.8236,Exports/Imports,1990,NM,san juan,colorado river,NM_colorado river,01/01/1990,12/31/1990,WaDEUSBR_WS1,WaDEUSBR_RU5
113391.6315,Exports/Imports,1991,NM,san juan,colorado river,NM_colorado river,01/01/1991,12/31/1991,WaDEUSBR_WS1,WaDEUSBR_RU5
87061.286,Exports/Imports,1992,NM,san juan,colorado river,NM_colorado river,01/01/1992,12/31/1992,WaDEUSBR_WS1,WaDEUSBR_RU5
98809.2003,Exports/Imports,1993,NM,san juan,colorado river,NM_colorado river,01/01/1993,12/31/1993,WaDEUSBR_WS1,WaDEUSBR_RU5
82191.0713,Exports/Imports,1994,NM,san juan,colorado river,NM_colorado river,01/01/1994,12/31/1994,WaDEUSBR_WS1,WaDEUSBR_RU5
86261.3521,Exports/Imports,1995,NM,san juan,colorado river,NM_colorado river,01/01/1995,12/31/1995,WaDEUSBR_WS1,WaDEUSBR_RU5
58523.255999999994,Exports/Imports,1996,NM,san juan,colorado river,NM_colorado river,01/01/1996,12/31/1996,WaDEUSBR_WS1,WaDEUSBR_RU5
142254.4806,Exports/Imports,1997,NM,san juan,colorado river,NM_colorado river,01/01/1997,12/31/1997,WaDEUSBR_WS1,WaDEUSBR_RU5
96704.4261,Exports/Imports,1998,NM,san juan,colorado river,NM_colorado river,01/01/1998,12/31/1998,WaDEUSBR_WS1,WaDEUSBR_RU5
118894.8055,Exports/Imports,1999,NM,san juan,colorado river,NM_colorado river,01/01/1999,12/31/1999,WaDEUSBR_WS1,WaDEUSBR_RU5
42741.9158,Exports/Imports,2000,NM,san juan,colorado river,NM_colorado river,01/01/2000,12/31/2000,WaDEUSBR_WS1,WaDEUSBR_RU5
110570.1777,Exports/Imports,2001,NM,san juan,colorado river,NM_colorado river,01/01/2001,12/31/2001,WaDEUSBR_WS1,WaDEUSBR_RU5
6302.0824,Exports/Imports,2002,NM,san juan,colorado river,NM_colorado river,01/01/2002,12/31/2002,WaDEUSBR_WS1,WaDEUSBR_RU5
62703.1514,Exports/Imports,2003,NM,san juan,colorado river,NM_colorado river,01/01/2003,12/31/2003,WaDEUSBR_WS1,WaDEUSBR_RU5
84876.7981,Exports/Imports,2004,NM,san juan,colorado river,NM_colorado river,01/01/2004,12/31/2004,WaDEUSBR_WS1,WaDEUSBR_RU5
155246.196,Exports/Imports,2005,NM,san juan,colorado river,NM_colorado river,01/01/2005,12/31/2005,WaDEUSBR_WS1,WaDEUSBR_RU5
78794.0,Exports/Imports,2006,NM,san juan,colorado river,NM_colorado river,01/01/2006,12/31/2006,WaDEUSBR_WS1,WaDEUSBR_RU5
105075.0,Exports/Imports,2007,NM,san juan,colorado river,NM_colorado river,01/01/2007,12/31/2007,WaDEUSBR_WS1,WaDEUSBR_RU5
139984.0,Exports/Imports,2008,NM,san juan,colorado river,NM_colorado river,01/01/2008,12/31/2008,WaDEUSBR_WS1,WaDEUSBR_RU5
105354.0,Exports/Imports,2009,NM,san juan,colorado river,NM_colorado river,01/01/2009,12/31/2009,WaDEUSBR_WS1,WaDEUSBR_RU5
89403.0,Exports/Imports,2010,NM,san juan,colorado river,NM_colorado river,01/01/2010,12/31/2010,WaDEUSBR_WS1,WaDEUSBR_RU5
98321.0,Exports/Imports,2011,NM,san juan,colorado river,NM_colorado river,01/01/2011,12/31/2011,WaDEUSBR_WS1,WaDEUSBR_RU5
47222.0,Exports/Imports,2012,NM,san juan,colorado river,NM_colorado river,01/01/2012,12/31/2012,WaDEUSBR_WS1,WaDEUSBR_RU5
45760.0,Exports/Imports,2013,NM,san juan,colorado river,NM_colorado river,01/01/2013,12/31/2013,WaDEUSBR_WS1,WaDEUSBR_RU5
60030.0,Exports/Imports,2014,NM,san juan,colorado river,NM_colorado river,01/01/2014,12/31/2014,WaDEUSBR_WS1,WaDEUSBR_RU5
90566.0,Exports/Imports,2015,NM,san juan,colorado river,NM_colorado river,01/01/2015,12/31/2015,WaDEUSBR_WS1,WaDEUSBR_RU5
94309.0,Exports/Imports,2016,NM,san juan,colorado river,NM_colorado river,01/01/2016,12/31/2016,WaDEUSBR_WS1,WaDEUSBR_RU5
165713.8493,Exports/Imports,2017,NM,san juan,colorado river,NM_colorado river,01/01/2017,12/31/2017,WaDEUSBR_WS1,WaDEUSBR_RU5
165081.8608,Exports/Imports,2018,NM,san juan,colorado river,NM_colorado river,01/01/2018,12/31/2018,WaDEUSBR_WS1,WaDEUSBR_RU5
102741.0916,Exports/Imports,1971,UT,,green river,UT_green river,01/01/1971,12/31/1971,WaDEUSBR_WS2,WaDEUSBR_RU6
119254.9976,Exports/Imports,1972,UT,,green river,UT_green river,01/01/1972,12/31/1972,WaDEUSBR_WS2,WaDEUSBR_RU6
97249.5203,Exports/Imports,1973,UT,,green river,UT_green river,01/01/1973,12/31/1973,WaDEUSBR_WS2,WaDEUSBR_RU6
109614.3401,Exports/Imports,1974,UT,,green river,UT_green river,01/01/1974,12/31/1974,WaDEUSBR_WS2,WaDEUSBR_RU6
97790.0189,Exports/Imports,1975,UT,,green river,UT_green river,01/01/1975,12/31/1975,WaDEUSBR_WS2,WaDEUSBR_RU6
113905.1254,Exports/Imports,1976,UT,,green river,UT_green river,01/01/1976,12/31/1976,WaDEUSBR_WS2,WaDEUSBR_RU6
80641.0229,Exports/Imports,1977,UT,,green river,UT_green river,01/01/1977,12/31/1977,WaDEUSBR_WS2,WaDEUSBR_RU6
108452.5588,Exports/Imports,1978,UT,,green river,UT_green river,01/01/1978,12/31/1978,WaDEUSBR_WS2,WaDEUSBR_RU6
129062.3866,Exports/Imports,1979,UT,,green river,UT_green river,01/01/1979,12/31/1979,WaDEUSBR_WS2,WaDEUSBR_RU6
109750.5923,Exports/Imports,1980,UT,,green river,UT_green river,01/01/1980,12/31/1980,WaDEUSBR_WS2,WaDEUSBR_RU6
103780.99900000001,Exports/Imports,1981,UT,,green river,UT_green river,01/01/1981,12/31/1981,WaDEUSBR_WS2,WaDEUSBR_RU6
80331.6577,Exports/Imports,1982,UT,,green river,UT_green river,01/01/1982,12/31/1982,WaDEUSBR_WS2,WaDEUSBR_RU6
21831.2127,Exports/Imports,1983,UT,,green river,UT_green river,01/01/1983,12/31/1983,WaDEUSBR_WS2,WaDEUSBR_RU6
27134.0787,Exports/Imports,1984,UT,,green river,UT_green river,01/01/1984,12/31/1984,WaDEUSBR_WS2,WaDEUSBR_RU6
64798.5213,Exports/Imports,1985,UT,,green river,UT_green river,01/01/1985,12/31/1985,WaDEUSBR_WS2,WaDEUSBR_RU6
70354.7934,Exports/Imports,1986,UT,,green river,UT_green river,01/01/1986,12/31/1986,WaDEUSBR_WS2,WaDEUSBR_RU6
122273.1271,Exports/Imports,1987,UT,,green river,UT_green river,01/01/1987,12/31/1987,WaDEUSBR_WS2,WaDEUSBR_RU6
123456.6103,Exports/Imports,1988,UT,,green river,UT_green river,01/01/1988,12/31/1988,WaDEUSBR_WS2,WaDEUSBR_RU6
149487.7036,Exports/Imports,1989,UT,,green river,UT_green river,01/01/1989,12/31/1989,WaDEUSBR_WS2,WaDEUSBR_RU6
157861.3042,Exports/Imports,1990,UT,,green river,UT_green river,01/01/1990,12/31/1990,WaDEUSBR_WS2,WaDEUSBR_RU6
123805.9909,Exports/Imports,1991,UT,,green river,UT_green river,01/01/1991,12/31/1991,WaDEUSBR_WS2,WaDEUSBR_RU6
162984.1036,Exports/Imports,1992,UT,,green river,UT_green river,01/01/1992,12/31/1992,WaDEUSBR_WS2,WaDEUSBR_RU6
154425.1542,Exports/Imports,1993,UT,,green river,UT_green river,01/01/1993,12/31/1993,WaDEUSBR_WS2,WaDEUSBR_RU6
124654.7065,Exports/Imports,1994,UT,,green river,UT_green river,01/01/1994,12/31/1994,WaDEUSBR_WS2,WaDEUSBR_RU6
100579.6771,Exports/Imports,1995,UT,,green river,UT_green river,01/01/1995,12/31/1995,WaDEUSBR_WS2,WaDEUSBR_RU6
131335.4637,Exports/Imports,1996,UT,,green river,UT_green river,01/01/1996,12/31/1996,WaDEUSBR_WS2,WaDEUSBR_RU6
137103.5253,Exports/Imports,1997,UT,,green river,UT_green river,01/01/1997,12/31/1997,WaDEUSBR_WS2,WaDEUSBR_RU6
131474.3427,Exports/Imports,1998,UT,,green river,UT_green river,01/01/1998,12/31/1998,WaDEUSBR_WS2,WaDEUSBR_RU6
145713.886,Exports/Imports,1999,UT,,green river,UT_green river,01/01/1999,12/31/1999,WaDEUSBR_WS2,WaDEUSBR_RU6
146658.4496,Exports/Imports,2000,UT,,green river,UT_green river,01/01/2000,12/31/2000,WaDEUSBR_WS2,WaDEUSBR_RU6
164818.7544,Exports/Imports,2001,UT,,green river,UT_green river,01/01/2001,12/31/2001,WaDEUSBR_WS2,WaDEUSBR_RU6
171139.5916,Exports/Imports,2002,UT,,green river,UT_green river,01/01/2002,12/31/2002,WaDEUSBR_WS2,WaDEUSBR_RU6
164507.2828,Exports/Imports,2003,UT,,green river,UT_green river,01/01/2003,12/31/2003,WaDEUSBR_WS2,WaDEUSBR_RU6
153915.1982,Exports/Imports,2004,UT,,green river,UT_green river,01/01/2004,12/31/2004,WaDEUSBR_WS2,WaDEUSBR_RU6
175319.363,Exports/Imports,2005,UT,,green river,UT_green river,01/01/2005,12/31/2005,WaDEUSBR_WS2,WaDEUSBR_RU6
117743.16900000001,Exports/Imports,2006,UT,,green river,UT_green river,01/01/2006,12/31/2006,WaDEUSBR_WS2,WaDEUSBR_RU6
138714.684,Exports/Imports,2007,UT,,green river,UT_green river,01/01/2007,12/31/2007,WaDEUSBR_WS2,WaDEUSBR_RU6
123125.2286,Exports/Imports,2008,UT,,green river,UT_green river,01/01/2008,12/31/2008,WaDEUSBR_WS2,WaDEUSBR_RU6
121022.7525,Exports/Imports,2009,UT,,green river,UT_green river,01/01/2009,12/31/2009,WaDEUSBR_WS2,WaDEUSBR_RU6
137106.9824,Exports/Imports,2010,UT,,green river,UT_green river,01/01/2010,12/31/2010,WaDEUSBR_WS2,WaDEUSBR_RU6
88938.5871,Exports/Imports,2011,UT,,green river,UT_green river,01/01/2011,12/31/2011,WaDEUSBR_WS2,WaDEUSBR_RU6
115473.1714,Exports/Imports,2012,UT,,green river,UT_green river,01/01/2012,12/31/2012,WaDEUSBR_WS2,WaDEUSBR_RU6
136820.2799,Exports/Imports,2013,UT,,green river,UT_green river,01/01/2013,12/31/2013,WaDEUSBR_WS2,WaDEUSBR_RU6
123513.4524,Exports/Imports,2014,UT,,green river,UT_green river,01/01/2014,12/31/2014,WaDEUSBR_WS2,WaDEUSBR_RU6
120357.4524,Exports/Imports,2015,UT,,green river,UT_green river,01/01/2015,12/31/2015,WaDEUSBR_WS2,WaDEUSBR_RU6
126940.80300000001,Exports/Imports,2016,UT,,green river,UT_green river,01/01/2016,12/31/2016,WaDEUSBR_WS2,WaDEUSBR_RU6
123914.80300000001,Exports/Imports,2017,UT,,green river,UT_green river,01/01/2017,12/31/2017,WaDEUSBR_WS2,WaDEUSBR_RU6
127212.1219,Exports/Imports,2018,UT,,green river,UT_green river,01/01/2018,12/31/2018,WaDEUSBR_WS2,WaDEUSBR_RU6
0.0,Exports/Imports,1971,UT,,upper main stem,UT_upper main stem,01/01/1971,12/31/1971,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1972,UT,,upper main stem,UT_upper main stem,01/01/1972,12/31/1972,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1973,UT,,upper main stem,UT_upper main stem,01/01/1973,12/31/1973,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1974,UT,,upper main stem,UT_upper main stem,01/01/1974,12/31/1974,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1975,UT,,upper main stem,UT_upper main stem,01/01/1975,12/31/1975,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1976,UT,,upper main stem,UT_upper main stem,01/01/1976,12/31/1976,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1977,UT,,upper main stem,UT_upper main stem,01/01/1977,12/31/1977,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1978,UT,,upper main stem,UT_upper main stem,01/01/1978,12/31/1978,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1979,UT,,upper main stem,UT_upper main stem,01/01/1979,12/31/1979,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1980,UT,,upper main stem,UT_upper main stem,01/01/1980,12/31/1980,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1981,UT,,upper main stem,UT_upper main stem,01/01/1981,12/31/1981,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1982,UT,,upper main stem,UT_upper main stem,01/01/1982,12/31/1982,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1983,UT,,upper main stem,UT_upper main stem,01/01/1983,12/31/1983,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1984,UT,,upper main stem,UT_upper main stem,01/01/1984,12/31/1984,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1985,UT,,upper main stem,UT_upper main stem,01/01/1985,12/31/1985,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1986,UT,,upper main stem,UT_upper main stem,01/01/1986,12/31/1986,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1987,UT,,upper main stem,UT_upper main stem,01/01/1987,12/31/1987,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1988,UT,,upper main stem,UT_upper main stem,01/01/1988,12/31/1988,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1989,UT,,upper main stem,UT_upper main stem,01/01/1989,12/31/1989,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1990,UT,,upper main stem,UT_upper main stem,01/01/1990,12/31/1990,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1991,UT,,upper main stem,UT_upper main stem,01/01/1991,12/31/1991,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1992,UT,,upper main stem,UT_upper main stem,01/01/1992,12/31/1992,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1993,UT,,upper main stem,UT_upper main stem,01/01/1993,12/31/1993,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1994,UT,,upper main stem,UT_upper main stem,01/01/1994,12/31/1994,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1995,UT,,upper main stem,UT_upper main stem,01/01/1995,12/31/1995,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1996,UT,,upper main stem,UT_upper main stem,01/01/1996,12/31/1996,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1997,UT,,upper main stem,UT_upper main stem,01/01/1997,12/31/1997,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1998,UT,,upper main stem,UT_upper main stem,01/01/1998,12/31/1998,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,1999,UT,,upper main stem,UT_upper main stem,01/01/1999,12/31/1999,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,2000,UT,,upper main stem,UT_upper main stem,01/01/2000,12/31/2000,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,2001,UT,,upper main stem,UT_upper main stem,01/01/2001,12/31/2001,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,2002,UT,,upper main stem,UT_upper main stem,01/01/2002,12/31/2002,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,2003,UT,,upper main stem,UT_upper main stem,01/01/2003,12/31/2003,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,2004,UT,,upper main stem,UT_upper main stem,01/01/2004,12/31/2004,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,2005,UT,,upper main stem,UT_upper main stem,01/01/2005,12/31/2005,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,2006,UT,,upper main stem,UT_upper main stem,01/01/2006,12/31/2006,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,2007,UT,,upper main stem,UT_upper main stem,01/01/2007,12/31/2007,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,2008,UT,,upper main stem,UT_upper main stem,01/01/2008,12/31/2008,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,2009,UT,,upper main stem,UT_upper main stem,01/01/2009,12/31/2009,WaDEUSBR_WS3,WaDEUSBR_RU7
0.0,Exports/Imports,2010,UT,,upper main stem,UT_upper main stem,01/01/2010,12/31/2010,WaDEUSBR_WS3,WaDEUSBR_RU7
