Amount,USE TYPE,Year,STATE,COUNTY
0.0,Power,1991,Colorado,san juan-colorado river
0.0,Power,1992,Colorado,san juan-colorado river
0.0,Power,1993,Colorado,san juan-colorado river
0.0,Power,1994,Colorado,san juan-colorado river
0.0,Power,1995,Colorado,san juan-colorado river
0.0,Power,1996,Colorado,san juan-colorado river
0.0,Power,1997,Colorado,san juan-colorado river
0.0,Power,1998,Colorado,san juan-colorado river
0.0,Power,1999,Colorado,san juan-colorado river
0.0,Power,2000,Colorado,san juan-colorado river
0.0,Power,2001,Colorado,san juan-colorado river
0.0,Power,2002,Colorado,san juan-colorado river
0.0,Power,2003,Colorado,san juan-colorado river
0.0,Power,2004,Colorado,san juan-colorado river
0.0,Power,2005,Colorado,san juan-colorado river
0.0,Power,2006,Colorado,san juan-colorado river
0.0,Power,2007,Colorado,san juan-colorado river
0.0,Power,2008,Colorado,san juan-colorado river
0.0,Power,2009,Colorado,san juan-colorado river
0.0,Power,2010,Colorado,san juan-colorado river
0.0,Power,2011,Colorado,san juan-colorado river
0.0,Power,2012,Colorado,san juan-colorado river
0.0,Power,2013,Colorado,san juan-colorado river
0.0,Power,2014,Colorado,san juan-colorado river
0.0,Power,2015,Colorado,san juan-colorado river
0.0,Power,2016,Colorado,san juan-colorado river
0.0,Power,2017,Colorado,san juan-colorado river
0.0,Power,2018,Colorado,san juan-colorado river
0.0,Power,2019,Colorado,san juan-colorado river
0.0,Power,2020,Colorado,san juan-colorado river
15794.604,Power,1971,New Mexico,san juan-colorado river
17379.4735,Power,1972,New Mexico,san juan-colorado river
26055.224,Power,1973,New Mexico,san juan-colorado river
23443.1038,Power,1974,New Mexico,san juan-colorado river
25274.9465,Power,1975,New Mexico,san juan-colorado river
28101.1998,Power,1976,New Mexico,san juan-colorado river
29601.5128,Power,1977,New Mexico,san juan-colorado river
27537.5476,Power,1978,New Mexico,san juan-colorado river
33351.8188,Power,1979,New Mexico,san juan-colorado river
34621.2839,Power,1980,New Mexico,san juan-colorado river
31514.9143,Power,1981,New Mexico,san juan-colorado river
41589.9407,Power,1982,New Mexico,san juan-colorado river
40491.2197,Power,1983,New Mexico,san juan-colorado river
44080.207,Power,1984,New Mexico,san juan-colorado river
43152.718,Power,1985,New Mexico,san juan-colorado river
39561.821,Power,1986,New Mexico,san juan-colorado river
43329.271,Power,1987,New Mexico,san juan-colorado river
42372.724,Power,1988,New Mexico,san juan-colorado river
46376.589,Power,1989,New Mexico,san juan-colorado river
41835.76,Power,1990,New Mexico,san juan-colorado river
39776.533,Power,1991,New Mexico,san juan-colorado river
40192.86,Power,1992,New Mexico,san juan-colorado river
47840.75,Power,1993,New Mexico,san juan-colorado river
47559.349,Power,1994,New Mexico,san juan-colorado river
45765.03,Power,1995,New Mexico,san juan-colorado river
43474.98,Power,1996,New Mexico,san juan-colorado river
45857.026,Power,1997,New Mexico,san juan-colorado river
42610.52,Power,1998,New Mexico,san juan-colorado river
44954.091,Power,1999,New Mexico,san juan-colorado river
44435.561,Power,2000,New Mexico,san juan-colorado river
48315.641,Power,2001,New Mexico,san juan-colorado river
45620.12,Power,2002,New Mexico,san juan-colorado river
46990.25,Power,2003,New Mexico,san juan-colorado river
48974.31,Power,2004,New Mexico,san juan-colorado river
51184.84,Power,2005,New Mexico,san juan-colorado river
50437.0,Power,2006,New Mexico,san juan-colorado river
45689.7,Power,2007,New Mexico,san juan-colorado river
45995.0,Power,2008,New Mexico,san juan-colorado river
48045.0,Power,2009,New Mexico,san juan-colorado river
42533.0,Power,2010,New Mexico,san juan-colorado river
46724.0,Power,2011,New Mexico,san juan-colorado river
44440.6,Power,2012,New Mexico,san juan-colorado river
43031.5,Power,2013,New Mexico,san juan-colorado river
37633.9,Power,2014,New Mexico,san juan-colorado river
37802.4,Power,2015,New Mexico,san juan-colorado river
33491.4,Power,2016,New Mexico,san juan-colorado river
34953.4,Power,2017,New Mexico,san juan-colorado river
34953.4,Power,2018,New Mexico,san juan-colorado river
0.0,Power,2019,New Mexico,san juan-colorado river
0.0,Power,2020,New Mexico,san juan-colorado river
1872.0,Power,1971,Utah,green river
1696.0,Power,1972,Utah,green river
1912.0,Power,1973,Utah,green river
1832.0,Power,1974,Utah,green river
6996.0,Power,1975,Utah,green river
5054.0,Power,1976,Utah,green river
7303.0,Power,1977,Utah,green river
13155.0,Power,1978,Utah,green river
16769.0,Power,1979,Utah,green river
17770.0,Power,1980,Utah,green river
20120.0,Power,1981,Utah,green river
19960.0,Power,1982,Utah,green river
21430.0,Power,1983,Utah,green river
21940.0,Power,1984,Utah,green river
26666.0,Power,1985,Utah,green river
24614.7,Power,1986,Utah,green river
30686.0,Power,1987,Utah,green river
33801.0,Power,1988,Utah,green river
32219.16,Power,1989,Utah,green river
30556.0,Power,1990,Utah,green river
33048.0,Power,1991,Utah,green river
32820.0,Power,1992,Utah,green river
34708.0,Power,1993,Utah,green river
35555.0,Power,1994,Utah,green river
35839.0,Power,1995,Utah,green river
37852.96,Power,1996,Utah,green river
33817.94,Power,1997,Utah,green river
35755.5113,Power,1998,Utah,green river
32817.0043,Power,1999,Utah,green river
36640.4443,Power,2000,Utah,green river
32732.2783,Power,2001,Utah,green river
35625.3043,Power,2002,Utah,green river
34643.3043,Power,2003,Utah,green river
34826.5703,Power,2004,Utah,green river
34492.8243,Power,2005,Utah,green river
34492.8243,Power,2006,Utah,green river
34492.8243,Power,2007,Utah,green river
34492.8243,Power,2008,Utah,green river
34492.8243,Power,2009,Utah,green river
34667.9024,Power,2010,Utah,green river
34893.3752,Power,2011,Utah,green river
34386.6541,Power,2012,Utah,green river
34386.6541,Power,2013,Utah,green river
34386.6541,Power,2014,Utah,green river
34386.6541,Power,2015,Utah,green river
34386.6541,Power,2016,Utah,green river
34386.6541,Power,2017,Utah,green river
34386.6541,Power,2018,Utah,green river
0.0,Power,2019,Utah,green river
0.0,Power,2020,Utah,green river
0.0,Power,1971,Utah,upper main stem
0.0,Power,1972,Utah,upper main stem
0.0,Power,1973,Utah,upper main stem
0.0,Power,1974,Utah,upper main stem
0.0,Power,1975,Utah,upper main stem
0.0,Power,1976,Utah,upper main stem
0.0,Power,1977,Utah,upper main stem
0.0,Power,1978,Utah,upper main stem
0.0,Power,1979,Utah,upper main stem
0.0,Power,1980,Utah,upper main stem
0.0,Power,1981,Utah,upper main stem
0.0,Power,1982,Utah,upper main stem
0.0,Power,1983,Utah,upper main stem
0.0,Power,1984,Utah,upper main stem
0.0,Power,1985,Utah,upper main stem
0.0,Power,1986,Utah,upper main stem
0.0,Power,1987,Utah,upper main stem
0.0,Power,1988,Utah,upper main stem
0.0,Power,1989,Utah,upper main stem
0.0,Power,1990,Utah,upper main stem
0.0,Power,1991,Utah,upper main stem
0.0,Power,1992,Utah,upper main stem
0.0,Power,1993,Utah,upper main stem
0.0,Power,1994,Utah,upper main stem
0.0,Power,1995,Utah,upper main stem
0.0,Power,1996,Utah,upper main stem
0.0,Power,1997,Utah,upper main stem
0.0,Power,1998,Utah,upper main stem
0.0,Power,1999,Utah,upper main stem
0.0,Power,2000,Utah,upper main stem
0.0,Power,2001,Utah,upper main stem
0.0,Power,2002,Utah,upper main stem
0.0,Power,2003,Utah,upper main stem
0.0,Power,2004,Utah,upper main stem
0.0,Power,2005,Utah,upper main stem
0.0,Power,2006,Utah,upper main stem
0.0,Power,2007,Utah,upper main stem
0.0,Power,2008,Utah,upper main stem
0.0,Power,2009,Utah,upper main stem
0.0,Power,2010,Utah,upper main stem
0.0,Power,2011,Utah,upper main stem
0.0,Power,2012,Utah,upper main stem
0.0,Power,2013,Utah,upper main stem
0.0,Power,2014,Utah,upper main stem
0.0,Power,2015,Utah,upper main stem
0.0,Power,2016,Utah,upper main stem
0.0,Power,2017,Utah,upper main stem
0.0,Power,2018,Utah,upper main stem
0.0,Power,2019,Utah,upper main stem
0.0,Power,2020,Utah,upper main stem
0.0,Power,1971,Utah,san juan-colorado river
0.0,Power,1972,Utah,san juan-colorado river
0.0,Power,1973,Utah,san juan-colorado river
0.0,Power,1974,Utah,san juan-colorado river
0.0,Power,1975,Utah,san juan-colorado river
0.0,Power,1976,Utah,san juan-colorado river
0.0,Power,1977,Utah,san juan-colorado river
0.0,Power,1978,Utah,san juan-colorado river
0.0,Power,1979,Utah,san juan-colorado river
0.0,Power,1980,Utah,san juan-colorado river
0.0,Power,1981,Utah,san juan-colorado river
0.0,Power,1982,Utah,san juan-colorado river
0.0,Power,1983,Utah,san juan-colorado river
0.0,Power,1984,Utah,san juan-colorado river
0.0,Power,1985,Utah,san juan-colorado river
0.0,Power,1986,Utah,san juan-colorado river
0.0,Power,1987,Utah,san juan-colorado river
0.0,Power,1988,Utah,san juan-colorado river
0.0,Power,1989,Utah,san juan-colorado river
0.0,Power,1990,Utah,san juan-colorado river
0.0,Power,1991,Utah,san juan-colorado river
0.0,Power,1992,Utah,san juan-colorado river
0.0,Power,1993,Utah,san juan-colorado river
0.0,Power,1994,Utah,san juan-colorado river
0.0,Power,1995,Utah,san juan-colorado river
0.0,Power,1996,Utah,san juan-colorado river
0.0,Power,1997,Utah,san juan-colorado river
0.0,Power,1998,Utah,san juan-colorado river
0.0,Power,1999,Utah,san juan-colorado river
0.0,Power,2000,Utah,san juan-colorado river
0.0,Power,2001,Utah,san juan-colorado river
0.0,Power,2002,Utah,san juan-colorado river
0.0,Power,2003,Utah,san juan-colorado river
0.0,Power,2004,Utah,san juan-colorado river
0.0,Power,2005,Utah,san juan-colorado river
0.0,Power,2006,Utah,san juan-colorado river
0.0,Power,2007,Utah,san juan-colorado river
0.0,Power,2008,Utah,san juan-colorado river
0.0,Power,2009,Utah,san juan-colorado river
0.0,Power,2010,Utah,san juan-colorado river
0.0,Power,2011,Utah,san juan-colorado river
0.0,Power,2012,Utah,san juan-colorado river
0.0,Power,2013,Utah,san juan-colorado river
0.0,Power,2014,Utah,san juan-colorado river
0.0,Power,2015,Utah,san juan-colorado river
0.0,Power,2016,Utah,san juan-colorado river
0.0,Power,2017,Utah,san juan-colorado river
0.0,Power,2018,Utah,san juan-colorado river
0.0,Power,2019,Utah,san juan-colorado river
0.0,Power,2020,Utah,san juan-colorado river
5700.0,Power,1971,Wyoming,green river
4470.0,Power,1972,Wyoming,green river
7650.0,Power,1973,Wyoming,green river
10101.0,Power,1974,Wyoming,green river
12920.0,Power,1975,Wyoming,green river
20388.0,Power,1976,Wyoming,green river
28520.0,Power,1977,Wyoming,green river
24970.0,Power,1978,Wyoming,green river
27234.0,Power,1979,Wyoming,green river
31460.0,Power,1980,Wyoming,green river
28020.0,Power,1981,Wyoming,green river
31100.0,Power,1982,Wyoming,green river
26910.0,Power,1983,Wyoming,green river
27750.0,Power,1984,Wyoming,green river
35126.6,Power,1985,Wyoming,green river
29359.0,Power,1986,Wyoming,green river
39871.0,Power,1987,Wyoming,green river
39689.0,Power,1988,Wyoming,green river
36037.0,Power,1989,Wyoming,green river
38555.0,Power,1990,Wyoming,green river
39064.0,Power,1991,Wyoming,green river
45364.0,Power,1992,Wyoming,green river
43927.0,Power,1993,Wyoming,green river
46651.0,Power,1994,Wyoming,green river
32434.0,Power,1995,Wyoming,green river
39323.83,Power,1996,Wyoming,green river
40072.86,Power,1997,Wyoming,green river
46838.56,Power,1998,Wyoming,green river
42723.37,Power,1999,Wyoming,green river
39979.94,Power,2000,Wyoming,green river
40320.53,Power,2001,Wyoming,green river
38524.26,Power,2002,Wyoming,green river
38288.66,Power,2003,Wyoming,green river
37316.16,Power,2004,Wyoming,green river
37569.44,Power,2005,Wyoming,green river
39665.72,Power,2006,Wyoming,green river
36855.51,Power,2007,Wyoming,green river
37624.7705,Power,2008,Wyoming,green river
37624.7705,Power,2009,Wyoming,green river
38227.5412,Power,2010,Wyoming,green river
37994.9869,Power,2011,Wyoming,green river
37744.7158,Power,2012,Wyoming,green river
37744.7158,Power,2013,Wyoming,green river
37744.7158,Power,2014,Wyoming,green river
37744.7158,Power,2015,Wyoming,green river
37744.7158,Power,2016,Wyoming,green river
37744.7158,Power,2017,Wyoming,green river
37744.7158,Power,2018,Wyoming,green river
0.0,Power,2019,Wyoming,green river
0.0,Power,2020,Wyoming,green river
0.0,Minerals,1971,Arizona,san juan-colorado river
0.0,Minerals,1972,Arizona,san juan-colorado river
0.0,Minerals,1973,Arizona,san juan-colorado river
0.0,Minerals,1974,Arizona,san juan-colorado river
0.0,Minerals,1975,Arizona,san juan-colorado river
0.0,Minerals,1976,Arizona,san juan-colorado river
0.0,Minerals,1977,Arizona,san juan-colorado river
0.0,Minerals,1978,Arizona,san juan-colorado river
0.0,Minerals,1979,Arizona,san juan-colorado river
0.0,Minerals,1980,Arizona,san juan-colorado river
0.0,Minerals,1981,Arizona,san juan-colorado river
0.0,Minerals,1982,Arizona,san juan-colorado river
0.0,Minerals,1983,Arizona,san juan-colorado river
0.0,Minerals,1984,Arizona,san juan-colorado river
0.0,Minerals,1985,Arizona,san juan-colorado river
0.0,Minerals,1986,Arizona,san juan-colorado river
0.0,Minerals,1987,Arizona,san juan-colorado river
0.0,Minerals,1988,Arizona,san juan-colorado river
0.0,Minerals,1989,Arizona,san juan-colorado river
0.0,Minerals,1990,Arizona,san juan-colorado river
0.0,Minerals,1991,Arizona,san juan-colorado river
0.0,Minerals,1992,Arizona,san juan-colorado river
0.0,Minerals,1993,Arizona,san juan-colorado river
0.0,Minerals,1994,Arizona,san juan-colorado river
0.0,Minerals,1995,Arizona,san juan-colorado river
0.0,Minerals,1996,Arizona,san juan-colorado river
0.0,Minerals,1997,Arizona,san juan-colorado river
0.0,Minerals,1998,Arizona,san juan-colorado river
0.0,Minerals,1999,Arizona,san juan-colorado river
0.0,Minerals,2000,Arizona,san juan-colorado river
0.0,Minerals,2001,Arizona,san juan-colorado river
0.0,Minerals,2002,Arizona,san juan-colorado river
0.0,Minerals,2003,Arizona,san juan-colorado river
0.0,Minerals,2004,Arizona,san juan-colorado river
0.0,Minerals,2005,Arizona,san juan-colorado river
0.0,Minerals,2006,Arizona,san juan-colorado river
0.0,Minerals,2007,Arizona,san juan-colorado river
0.0,Minerals,2008,Arizona,san juan-colorado river
0.0,Minerals,2009,Arizona,san juan-colorado river
0.0,Minerals,2010,Arizona,san juan-colorado river
0.0,Minerals,2011,Arizona,san juan-colorado river
0.0,Minerals,2012,Arizona,san juan-colorado river
0.0,Minerals,2013,Arizona,san juan-colorado river
0.0,Minerals,2014,Arizona,san juan-colorado river
0.0,Minerals,2015,Arizona,san juan-colorado river
0.0,Minerals,2016,Arizona,san juan-colorado river
0.0,Minerals,2017,Arizona,san juan-colorado river
0.0,Minerals,2018,Arizona,san juan-colorado river
0.0,Minerals,2019,Arizona,san juan-colorado river
0.0,Minerals,2020,Arizona,san juan-colorado river
4600.0,Minerals,1971,Colorado,green river
4630.0,Minerals,1972,Colorado,green river
4670.0,Minerals,1973,Colorado,green river
4700.0,Minerals,1974,Colorado,green river
4730.0,Minerals,1975,Colorado,green river
4800.0,Minerals,1976,Colorado,green river
4800.0,Minerals,1977,Colorado,green river
4800.0,Minerals,1978,Colorado,green river
4900.0,Minerals,1979,Colorado,green river
4900.0,Minerals,1980,Colorado,green river
3990.0,Minerals,1981,Colorado,green river
3080.0,Minerals,1982,Colorado,green river
2160.0,Minerals,1983,Colorado,green river
1250.0,Minerals,1984,Colorado,green river
340.0,Minerals,1985,Colorado,green river
3520.0,Minerals,1986,Colorado,green river
2870.0,Minerals,1987,Colorado,green river
2186.0,Minerals,1988,Colorado,green river
1536.0,Minerals,1989,Colorado,green river
885.0,Minerals,1990,Colorado,green river
840.0,Minerals,1991,Colorado,green river
796.0,Minerals,1992,Colorado,green river
752.0,Minerals,1993,Colorado,green river
707.0,Minerals,1994,Colorado,green river
662.0,Minerals,1995,Colorado,green river
630.0,Minerals,1996,Colorado,green river
597.0,Minerals,1997,Colorado,green river
565.0,Minerals,1998,Colorado,green river
533.0,Minerals,1999,Colorado,green river
500.0,Minerals,2000,Colorado,green river
467.0,Minerals,2001,Colorado,green river
434.0,Minerals,2002,Colorado,green river
401.0,Minerals,2003,Colorado,green river
368.0,Minerals,2004,Colorado,green river
335.0,Minerals,2005,Colorado,green river
302.0,Minerals,2006,Colorado,green river
269.0,Minerals,2007,Colorado,green river
236.0,Minerals,2008,Colorado,green river
212.0,Minerals,2009,Colorado,green river
179.0,Minerals,2010,Colorado,green river
179.0,Minerals,2011,Colorado,green river
179.0,Minerals,2012,Colorado,green river
179.0,Minerals,2013,Colorado,green river
179.0,Minerals,2014,Colorado,green river
179.0,Minerals,2015,Colorado,green river
179.0,Minerals,2016,Colorado,green river
179.0,Minerals,2017,Colorado,green river
179.0,Minerals,2018,Colorado,green river
0.0,Minerals,2019,Colorado,green river
0.0,Minerals,2020,Colorado,green river
11240.0,Minerals,1971,Colorado,upper main stem
11350.0,Minerals,1972,Colorado,upper main stem
11450.0,Minerals,1973,Colorado,upper main stem
11560.0,Minerals,1974,Colorado,upper main stem
11670.0,Minerals,1975,Colorado,upper main stem
11800.0,Minerals,1976,Colorado,upper main stem
11900.0,Minerals,1977,Colorado,upper main stem
12000.0,Minerals,1978,Colorado,upper main stem
12100.0,Minerals,1979,Colorado,upper main stem
12200.0,Minerals,1980,Colorado,upper main stem
9940.0,Minerals,1981,Colorado,upper main stem
7680.0,Minerals,1982,Colorado,upper main stem
5240.0,Minerals,1983,Colorado,upper main stem
3160.0,Minerals,1984,Colorado,upper main stem
900.0,Minerals,1985,Colorado,upper main stem
1224.0,Minerals,1986,Colorado,upper main stem
1212.0,Minerals,1987,Colorado,upper main stem
1201.0,Minerals,1988,Colorado,upper main stem
1189.0,Minerals,1989,Colorado,upper main stem
1178.0,Minerals,1990,Colorado,upper main stem
1580.0,Minerals,1991,Colorado,upper main stem
1961.0,Minerals,1992,Colorado,upper main stem
2352.9999,Minerals,1993,Colorado,upper main stem
2745.9999,Minerals,1994,Colorado,upper main stem
3147.9999,Minerals,1995,Colorado,upper main stem
3147.9999,Minerals,1996,Colorado,upper main stem
3147.9999,Minerals,1997,Colorado,upper main stem
3147.9999,Minerals,1998,Colorado,upper main stem
3147.9999,Minerals,1999,Colorado,upper main stem
