SiteUUID,SiteNativeID,SiteName,USGSSiteID,SiteTypeCV,Longitude,Latitude,SitePoint,SiteNativeURL,Geometry,CoordinateMethodCV,CoordinateAccuracy,GNISCodeCV,EPSGCodeCV,NHDNetworkStatusCV,NHDProductCV,NHDUpdateDate,NHDReachCode,NHDMeasureNumber,StateCV,HUC8,HUC12,County
AZ_322526109473401,322526109473401,Unspecified,,GWSI,-109.80182408831244,32.421771059736365,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334032114125401,334032114125401,Unspecified,,GWSI,-114.21584209671398,33.6756658297011,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344312111540401,344312111540401,Unspecified,,GWSI,-111.90261470885082,34.7201835686042,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342740110240701,342740110240701,Unspecified,,GWSI,-110.25382969999754,34.30189232759685,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_312348110521001,312348110521001,Unspecified,,GWSI,-110.87010012403904,31.398234703727926,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_351109114002201,351109114002201,Unspecified,,GWSI,-114.00599151664123,35.18229695024046,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_315255109361501,315255109361501,Unspecified,,GWSI,-109.59653847040792,31.88231412938867,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_351525112023401,351525112023401,Unspecified,,GWSI,-112.04360583840938,35.25709828926857,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_324344109425101,324344109425101,Unspecified,,GWSI,-109.71518921567953,32.72905053328741,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320433109031701,320433109031701,Unspecified,,GWSI,-109.05555795342157,32.07608190358743,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_315333110252901,315333110252901,Unspecified,,GWSI,-110.42383014476049,31.892554376386947,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_313949110443401,313949110443401,Unspecified,,GWSI,-110.74629377956084,31.667576723074752,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_313906110441901,313906110441901,Unspecified,,GWSI,-110.73907675520488,31.64997779307969,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_315115110214901,315115110214901,Unspecified,,GWSI,-110.36321894748687,31.85529406704262,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_312523110421001,312523110421001,Unspecified,,GWSI,-110.7045456378099,31.419136119740166,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_323347109453101,323347109453101,Unspecified,,GWSI,-109.76156850559475,32.56244885308565,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_323407109453801,323407109453801,Unspecified,,GWSI,-109.76265353757329,32.56883675941718,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_323658109442701,323658109442701,Unspecified,,GWSI,-109.74056705724053,32.61645065860508,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_313443110493201,313443110493201,Unspecified,,GWSI,-110.82785827221207,31.57769702734944,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_312854110485401,312854110485401,Unspecified,,GWSI,-110.8150177306834,31.480362830653274,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_312838111235801,312838111235801,Unspecified,,GWSI,-111.40105055930978,31.47812697580068,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321651110343201,321651110343201,Unspecified,,GWSI,-110.57662009610128,32.28055989857918,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_313525111093601,313525111093601,Unspecified,,GWSI,-111.16303538167269,31.59002452738021,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_313638111075801,313638111075801,Unspecified,,GWSI,-111.13180126624339,31.611840561585232,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_312926111040801,312926111040801,Unspecified,,GWSI,-111.07168230442531,31.491195178486038,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_312826111043601,312826111043601,Unspecified,,GWSI,-111.07592252436397,31.47303937441944,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342819112532701,342819112532701,Unspecified,,GWSI,-112.891467846713,34.47154300620445,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_364829112010001,364829112010001,Unspecified,,GWSI,-112.90471976555315,34.466333029687796,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_335711112422701,335711112422701,Unspecified,,GWSI,-112.70924467302936,33.95440914457488,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_330307109141201,330307109141201,Unspecified,,GWSI,-109.22704416249746,33.05857612629063,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_330306109141201,330306109141201,Unspecified,,GWSI,-109.22704416249746,33.05857612629063,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_314920109503001,314920109503001,Unspecified,,GWSI,-109.84201338154092,31.8260143700479,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_314724109492001,314724109492001,Unspecified,,GWSI,-109.8226480713659,31.792097245692446,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_315428110134801,315428110134801,Unspecified,,GWSI,-110.23281433727807,31.90712527966847,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344249112010101,344249112010101,Unspecified,,GWSI,-112.01736536389144,34.71495096446974,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_313417109395201,313417109395201,Unspecified,,GWSI,-109.66495596363343,31.571715005069667,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344950113374301,344950113374301,Unspecified,,GWSI,-113.62918190701333,34.83099965896012,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_312402109354201,312402109354201,Unspecified,,GWSI,-109.59534238706043,31.40175628405475,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344335111552801,344335111552801,Unspecified,,GWSI,-111.92357409067135,34.72661821812582,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343904111470701,343904111470701,Unspecified,,GWSI,-111.78631193016291,34.65225758187317,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343625111524901,343625111524901,Unspecified,,GWSI,-111.87991711361613,34.606827531399944,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_325526110551401,325526110551401,Unspecified,,GWSI,-110.92112284082785,32.925051905445876,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_325638110551301,325638110551301,Unspecified,,GWSI,-110.91997882414701,32.94357922300859,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343125111464801,343125111464801,Unspecified,,GWSI,-111.7744629636417,34.520719210235406,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_340526111203301,340526111203301,Unspecified,,GWSI,-111.28566100087063,34.08987470418765,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_335737112464301,335737112464301,Unspecified,,GWSI,-112.77929707828001,33.960738305764416,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332750112185601,332750112185601,Unspecified,,GWSI,-112.31627315929552,33.46311820017522,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_324331114174201,324331114174201,Unspecified,,GWSI,-114.29506732169615,32.726206347993006,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_335728112425001,335728112425001,Unspecified,,GWSI,-112.71247413534178,33.95713260727349,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321604111140501,321604111140501,Unspecified,,GWSI,-111.23636648012832,32.267263721835725,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344106112291501,344106112291501,Unspecified,,INDEX,-112.48868954919226,34.686019226484156,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344304112254701,344304112254701,Unspecified,,INDEX,-112.43008108147787,34.71762199665707,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343938112263201,343938112263201,Unspecified,,GWSI,-112.44415239602156,34.662678408494834,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344009112284201,344009112284201,Unspecified,,GWSI,-112.47953955674171,34.66955769160148,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343734112254201,343734112254201,Unspecified,,GWSI,-112.42827119943723,34.626500082573244,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344038112253701,344038112253701,Unspecified,,INDEX,-112.42404613833418,34.67738714442281,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344343112273201,344343112273201,Unspecified,,GWSI,-112.45976028128787,34.72647611194994,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343759112283701,343759112283701,Unspecified,,GWSI,-112.48137375699675,34.629428295762736,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332955112490201,332955112490201,Unspecified,,GWSI,-112.81686143086883,33.4982465881585,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332714111331401,332714111331401,Unspecified,,GWSI,-111.55793324843107,33.45409525040312,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333006112492701,333006112492701,Unspecified,,INDEX,-112.82550161848982,33.50189803397258,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333354112343401,333354112343401,Unspecified,,GWSI,-112.57607421667363,33.73231875342364,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332614112112601,332614112112601,Unspecified,,GWSI,-112.19186191949215,33.437969412014255,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333005112493301,333005112493301,Unspecified,,GWSI,-112.82765970786501,33.50189326217148,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334218112283701,334218112283701,Unspecified,,GWSI,-112.47748857797957,33.70493229654265,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332948112192201,332948112192201,Unspecified,,GWSI,-112.32267570192847,33.49591431046855,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321729110495101,321729110495101,Unspecified,,GWSI,-110.83157402897875,32.29153188955233,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334959112022201,334959112022201,Unspecified,,GWSI,-112.04032402956175,33.8308517348555,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_330338112200201,330338112200201,Unspecified,,INDEX,-112.33428227394062,33.060037148297575,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334945111553301,334945111553301,Unspecified,,GWSI,-111.9269722989318,33.82916763159425,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342319109534701,342319109534701,Unspecified,,GWSI,-109.897743644453,34.38802217360667,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343932112184801,343932112184801,Unspecified,,GWSI,-112.31450124645535,34.658771270946154,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_322538111000801,322538111000801,Unspecified,,GWSI,-111.00166566764945,32.425673691794245,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_312546110562201,312546110562201,Unspecified,,GWSI,-110.94009343985353,31.42868379522297,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_335041112043001,335041112043001,Unspecified,,GWSI,-112.07517920344613,33.84541529661172,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343826112301101,343826112301101,Unspecified,,GWSI,-112.50342411292115,34.64031232072852,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334603112252701,334603112252701,Unspecified,,INDEX,-112.42423261800519,33.76670149156047,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333557111530401,333557111530401,Unspecified,,GWSI,-111.88677856510444,33.60790458211025,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_331933112460701,331933112460701,Unspecified,,GWSI,-112.77126285083362,33.32552559846855,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343023112135901,343023112135901,Unspecified,,GWSI,-112.23678374810808,34.5090315735708,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332945112563801,332945112563801,Unspecified,,GWSI,-112.94772647009843,33.495545560341775,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334807112044401,334807112044401,Unspecified,,GWSI,-112.07944558287399,33.80184539775112,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332610112540901,332610112540901,Unspecified,,GWSI,-112.90667083411061,33.43924639734832,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320427111150401,320427111150401,Unspecified,,GWSI,-111.25220853744736,32.075254892039055,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320514111152101,320514111152101,Unspecified,,GWSI,-111.25787797896434,32.086854355477904,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332242111502901,332242111502901,Unspecified,,GWSI,-111.84123611195912,33.37787029506924,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332210111543501,332210111543501,Unspecified,,GWSI,-111.91022377996636,33.370159033431435,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332317112131801,332317112131801,Unspecified,,GWSI,-112.22201297670567,33.386321951847954,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334654112330401,334654112330401,Unspecified,,INDEX,-112.55198703959304,33.78121289207992,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320150111164101,320150111164101,Unspecified,,GWSI,-111.27910933264384,32.03044188387896,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_322248111093401,322248111093401,Unspecified,,GWSI,-111.15693479488904,32.37370389627637,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_324550111435101,324550111435101,Unspecified,,GWSI,-111.73249883885477,32.7639476047927,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_312325109334601,312325109334601,Unspecified,,GWSI,-109.5631994061586,31.390610464493353,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_335422112085001,335422112085001,Unspecified,,GWSI,-112.15007766562019,33.905631595183536,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_331853112302701,331853112302701,Unspecified,,GWSI,-112.50744109973871,33.315011159360076,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_331842112302501,331842112302501,Unspecified,,GWSI,-112.50749217410544,33.30955424008307,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_331833112302801,331833112302801,Unspecified,,GWSI,-112.50749217410544,33.30955424008307,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332559111365801,332559111365801,Unspecified,,GWSI,-111.6163849299777,33.43231588750899,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321437110455201,321437110455201,Unspecified,,GWSI,-110.7652772012825,32.24414489715237,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334609111560701,334609111560701,Unspecified,,GWSI,-111.9356519781587,33.85444460037478,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332659112273101,332659112273101,Unspecified,,GWSI,-112.46042309446736,33.4493556137315,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_335247111545701,335247111545701,Unspecified,,GWSI,-111.91607843285364,33.87069898795325,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321550110523301,321550110523301,Unspecified,,GWSI,-110.88393786851663,32.25785981462122,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321449110500801,321449110500801,Unspecified,,GWSI,-110.83669547168748,32.2469998975077,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334822111580701,334822111580701,Unspecified,,GWSI,-111.9705380360132,33.80549205101466,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321433110431201,321433110431201,Unspecified,,GWSI,-110.71989170776752,32.24422384781406,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321612110543301,321612110543301,Unspecified,,INDEX,-110.91294558949384,32.26964708227664,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332707112042801,332707112042801,Unspecified,,GWSI,-112.0748187012614,33.45227918492295,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_313511111053001,313511111053001,Unspecified,,GWSI,-111.0937615754866,31.586485180019242,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321115110595801,321115110595801,Unspecified,,GWSI,-110.99998726956645,32.18780708205693,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321442110421701,321442110421701,Unspecified,,GWSI,-110.71989378062754,32.23835992755699,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321600110523201,321600110523201,Unspecified,,GWSI,-110.87647475002578,32.2661073472026,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_315911109414201,315911109414201,Unspecified,,GWSI,-109.69661213714329,31.98805785764065,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344438112292601,344438112292601,Unspecified,,GWSI,-112.49141970660686,34.74458591076712,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332423112180101,332423112180101,Unspecified,,GWSI,-112.30092626136667,33.4088786717424,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321659110560001,321659110560001,Unspecified,,GWSI,-110.93212779045714,32.28049357015968,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_313820111024901,313820111024901,Unspecified,,GWSI,-111.04795500341572,31.642368008327868,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_323638111371401,323638111371401,Unspecified,,GWSI,-111.62137774123798,32.610665422886555,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_322227111002101,322227111002101,Unspecified,,GWSI,-111.00747092853244,32.37266465370537,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_331808111360501,331808111360501,Unspecified,,GWSI,-111.60144406366432,33.30187493966111,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320551110370701,320551110370701,Unspecified,,GWSI,-110.6172151561293,32.09871769184507,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321518110401901,321518110401901,Unspecified,,GWSI,-110.67087080039883,32.25746635398662,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321828111031001,321828111031001,Unspecified,,GWSI,-111.05338306892753,32.30778121667359,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332335111595001,332335111595001,Unspecified,,GWSI,-111.99660242175048,33.39354100882657,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_333948112040301,333948112040301,Unspecified,,GWSI,-112.06776956865473,33.663888660649846,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_325857111413301,325857111413301,Unspecified,,GWSI,-111.6941991891394,32.98352097941412,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_312204109343901,312204109343901,Unspecified,,GWSI,-109.578315979054,31.36700756522887,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_320739110582701,320739110582701,Unspecified,,GWSI,-110.97440003892814,32.127540278641405,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_331649112301801,331649112301801,Unspecified,,GWSI,-112.50526457719262,33.280550044063475,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332532112131501,332532112131501,Unspecified,,GWSI,-112.22540002976174,33.42648609985146,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332705111583701,332705111583701,Unspecified,,GWSI,-111.9762795212847,33.452904886361544,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_314321111075001,314321111075001,Unspecified,,AUTOMATED,-111.13098151808326,31.724195790077367,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_335110112032601,335110112032601,Unspecified,,GWSI,-112.05771411685402,33.852618895106794,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_314944110004701,314944110004701,Unspecified,,GWSI,-110.0131512016786,31.82938736326086,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332724111583901,332724111583901,Unspecified,,GWSI,-111.97736979505514,33.45744197232231,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321859110575401,321859110575401,Unspecified,,GWSI,-110.96640370931243,32.316502674914176,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321648110533801,321648110533801,Unspecified,,GWSI,-110.89573260469538,32.28063115056351,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321608110481601,321608110481601,Unspecified,,GWSI,-110.80459236708091,32.26711721229825,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344622112264901,344622112264901,Unspecified,,GWSI,-112.4485414799082,34.77180224038077,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_331522111434501,331522111434501,Unspecified,,GWSI,-111.73037529923005,33.25682525137689,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321520110420801,321520110420801,Unspecified,,GWSI,-110.69551247051673,32.2583400735533,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321630110571001,321630110571001,Unspecified,,GWSI,-110.95454236686514,32.27397212168056,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_335028112012301,335028112012301,Unspecified,,GWSI,-112.02503341462592,33.83996233152862,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_335026112012701,335026112012701,Unspecified,,GWSI,-112.02503341462592,33.83996233152862,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321626110431901,321626110431901,Unspecified,,GWSI,-110.72206062126689,32.27550582074009,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_334207112285501,334207112285501,Unspecified,,GWSI,-112.48179833184562,33.701237318318206,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_331658111401001,331658111401001,Unspecified,,GWSI,-111.67045511149297,33.2825533247629,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_332514112285601,332514112285601,Unspecified,,GWSI,-112.480992869249,33.41921508142601,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_335457112073401,335457112073401,Unspecified,,GWSI,-112.12719310966197,33.9156281031315,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_331911111524501,331911111524501,Unspecified,,GWSI,-111.87739965877147,33.319724075192056,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_340454109055501,340454109055501,Unspecified,,GWSI,-109.09318901300641,34.082027731367866,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_325240110511401,325240110511401,Unspecified,,GWSI,-110.85673438427263,32.87780840295576,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_324947110520501,324947110520501,Unspecified,,GWSI,-110.86951121186408,32.82887671446801,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_365205112582001,365205112582001,Unspecified,,GWSI,-112.97042914088743,36.869057147912116,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_321733109514101,321733109514101,Unspecified,,GWSI,-109.86177057080997,32.290708279842384,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_315236109393301,315236109393301,Unspecified,,GWSI,-109.65985424198541,31.879244768643602,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343007112132501,343007112132501,Unspecified,,GWSI,-112.22162689969112,34.501780782598374,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_313330111185201,313330111185201,Unspecified,,GWSI,-111.31465414336144,31.558704216217905,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_313324111170401,313324111170401,Unspecified,,GWSI,-111.28474363302509,31.556717226661057,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_331619111433101,331619111433101,Unspecified,,GWSI,-111.72713109976631,33.272258936565535,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343219111512801,343219111512801,Unspecified,,GWSI,-111.8632836096988,34.532974068503975,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_315157111102001,315157111102001,Unspecified,,GWSI,-111.17167263385603,31.864558243146735,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_344325111593401,344325111593401,Unspecified,,GWSI,-111.99291217699583,34.72406188575313,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_343646111430201,343646111430201,Unspecified,,GWSI,-111.71608437791934,34.6130663089649,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_315832109175301,315832109175301,Unspecified,,GWSI,-109.29844655893119,31.9754413435986,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_342503109271901,342503109271901,Unspecified,,GWSI,-109.45667268321496,34.41828506880977,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341936112073401,341936112073401,Unspecified,,GWSI,-112.12759365167003,34.327877331276056,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
AZ_341938112073101,341938112073101,Unspecified,,GWSI,-112.12648383750891,34.3287712901134,,,,Unspecified,,,EPSG:4326,,,,,,AZ,,,
