WaterSourceUUID,Geometry,GNISFeatureNameCV,WaterQualityIndicatorCV,WaterSourceName,WaterSourceNativeID,WaterSourceTypeCV
NEwr_WS333,,,Fresh,"Fox Creek, Trib. To",,Surface Water
NEwr_WS334,,,Fresh,Timber Creek,,Surface Water
NEwr_WS335,,,Fresh,Perrin Creek,,Surface Water
NEwr_WS336,,,Fresh,Long Pine Creek,,Surface Water
NEwr_WS337,,,Fresh,"Ash Creek, East, Trib. To",,Surface Water
NEwr_WS338,,,Fresh,Scott Creek,,Surface Water
NEwr_WS339,,,Fresh,Thirty-Two Mile Creek,,Surface Water
NEwr_WS340,,,Fresh,"Sandy Creek, Dry, Trib. To Dean Drain",,Surface Water
NEwr_WS341,,,Fresh,Buckley Creek,,Surface Water
NEwr_WS342,,,Fresh,"Cub Creek, Trib. To",,Surface Water
NEwr_WS343,,,Fresh,Cub Creek,,Surface Water
NEwr_WS344,,,Fresh,Mud Creek,,Surface Water
NEwr_WS345,,,Fresh,"Indian Creek, Trib. To",,Surface Water
NEwr_WS346,,,Fresh,"Victoria Creek, Trib. To",,Surface Water
NEwr_WS347,,,Fresh,"Cedar River, Trib. To",,Surface Water
NEwr_WS348,,,Fresh,"Skull Creek, Trib. To",,Surface Water
NEwr_WS349,,,Fresh,"Maple Creek, Middle Fork, Trib. To",,Surface Water
NEwr_WS350,,,Fresh,"Maple Creek, East Fork",,Surface Water
NEwr_WS351,,,Fresh,"Rawhide Creek, Trib. To",,Surface Water
NEwr_WS352,,,Fresh,"Salt Creek, North Branch",,Surface Water
NEwr_WS353,,,Fresh,"Salt Creek, South Branch",,Surface Water
NEwr_WS354,,,Fresh,"Beal Slough, Trib. To",,Surface Water
NEwr_WS355,,,Fresh,Holmes Creek,,Surface Water
NEwr_WS356,,,Fresh,Peanut Creek,,Surface Water
NEwr_WS357,,,Fresh,Dunlap Creek,,Surface Water
NEwr_WS358,,,Fresh,"Snake Creek, Trib. To",,Surface Water
NEwr_WS359,,,Fresh,"Box Butte Creek, Trib. To",,Surface Water
NEwr_WS360,,,Fresh,Betsy Creek,,Surface Water
NEwr_WS361,,,Fresh,"Betsy Creek, Trib. To",,Surface Water
NEwr_WS362,,,Fresh,"Minnechaduza Creek, Trib. To",,Surface Water
NEwr_WS363,,,Fresh,"Spotted Tail Creek, Branch of",,Surface Water
NEwr_WS364,,,Fresh,Spotted Tail Creek,,Surface Water
NEwr_WS365,,,Fresh,"Town Creek, Trib. To",,Surface Water
NEwr_WS366,,,Fresh,"Table Creek, South, Trib. To",,Surface Water
NEwr_WS367,,,Fresh,"Brownell Creek, Trib. To",,Surface Water
NEwr_WS368,,,Fresh,Hooker Creek,,Surface Water
NEwr_WS369,,,Fresh,Dead Mans Run,,Surface Water
NEwr_WS370,,,Fresh,"Fairfield Creek, South Branch",,Surface Water
NEwr_WS371,,,Fresh,"Plum Creek, South Branch",,Surface Water
NEwr_WS372,,,Fresh,English Creek,,Surface Water
NEwr_WS373,,,Fresh,"Cottonwood Creek, Big, Trib. To",,Surface Water
NEwr_WS374,,,Fresh,Madden Creek,,Surface Water
NEwr_WS375,,,Fresh,Alkali Creek,,Surface Water
NEwr_WS376,,,Fresh,Vanderbrink Creek,,Surface Water
NEwr_WS377,,,Fresh,"Trunk Butte Creek, Trib. To",,Surface Water
NEwr_WS378,,,Fresh,"Sandy Creek, Dry",,Surface Water
NEwr_WS379,,,Fresh,"Wahoo Creek, South Fork",,Surface Water
NEwr_WS380,,,Fresh,"Rush Creek, Trib. To",,Surface Water
NEwr_WS381,,,Fresh,"Bordeaux Creek, Little",,Surface Water
NEwr_WS382,,,Fresh,Duck Creek,,Surface Water
NEwr_WS383,,,Fresh,"Maple Creek, Trib. To",,Surface Water
NEwr_WS384,,,Fresh,"Dry Creek, North",,Surface Water
NEwr_WS385,,,Fresh,"Thirty-Two Mile Creek, West Branch",,Surface Water
