,WaDESiteUUID,SiteNativeID,SiteName,USGSSiteID,SiteTypeCV,Longitude,Latitude,SitePoint,SiteNativeURL,Geometry,CoordinateMethodCV,CoordinateAccuracy,GNISCodeCV,EPSGCodeCV,NHDNetworkStatusCV,NHDProductCV,NHDUpdateDate,NHDReachCode,NHDMeasureNumber,StateCV
418,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
419,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
420,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
421,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
422,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
423,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
424,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
425,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
426,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
427,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
428,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
429,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
430,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
431,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
432,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
433,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
434,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
435,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
436,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
437,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
438,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
439,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
440,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
441,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
442,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
443,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
444,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
445,,2,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
446,,3,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
447,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
448,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
449,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
450,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
451,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
452,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
453,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
454,,1,Not Provided,,BUCKET,,,,,,,,,,,,,,,
455,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
456,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
457,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
458,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
459,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
460,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
461,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
462,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
463,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
464,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
465,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
466,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
467,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
468,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
469,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
470,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
471,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
472,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
473,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
474,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
475,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
476,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
477,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
478,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
479,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
480,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
481,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
482,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
483,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
484,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
485,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
486,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
487,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
488,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
489,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
490,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
491,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
492,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
493,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
494,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
495,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
496,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
497,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
498,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
499,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
500,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
501,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
502,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
503,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
504,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
505,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
506,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
507,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
508,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
509,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
510,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
511,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
512,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
513,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
514,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
515,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
516,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
517,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
518,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
519,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
520,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
521,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
522,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
523,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
524,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
525,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
526,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
527,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
528,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
529,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
530,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
531,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
532,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
533,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
534,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
535,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
536,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
537,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
538,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
539,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
540,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
541,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
542,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
543,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
544,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
545,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
546,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
547,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
548,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
549,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
550,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
551,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
552,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
553,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
554,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
555,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
556,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
557,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
558,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
559,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
560,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
561,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
562,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
563,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
564,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
565,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
566,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
567,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
568,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
569,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
570,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
571,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
572,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
573,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
574,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
575,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
576,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
577,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
578,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
579,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
580,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
581,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
582,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
583,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
584,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
585,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
586,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
587,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
588,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
589,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
590,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
591,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
592,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
593,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
594,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
595,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
596,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
597,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
598,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
599,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
600,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
601,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
602,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
603,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
604,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
605,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
606,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
607,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
608,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
609,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
610,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
611,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
612,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
613,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
614,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
615,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
616,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
617,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
618,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
619,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
620,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
621,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
622,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
623,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
624,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
625,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
626,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
627,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
628,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
629,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
630,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
631,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
632,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
633,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
634,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
635,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
636,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
637,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
638,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
639,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
640,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
641,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
642,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
643,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
644,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
645,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
646,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
647,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
648,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
649,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
650,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
651,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
652,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
653,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
654,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
655,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
656,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
657,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
658,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
659,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
660,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
661,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
662,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
663,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
664,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
665,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
666,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
667,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
668,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
669,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
670,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
671,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
672,,2,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
673,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
674,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
675,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
676,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
677,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
678,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
679,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
680,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
681,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
682,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
683,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
684,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
685,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
686,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
687,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
688,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
689,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
690,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
691,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
692,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
693,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
694,,2,Not Provided,,WELL,,,,,,,,,,,,,,,
695,,3,Not Provided,,WELL,,,,,,,,,,,,,,,
696,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
697,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
698,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
699,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
700,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
701,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
702,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
703,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
704,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
705,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
706,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
707,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
708,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
709,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
710,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
711,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
712,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
713,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
714,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
715,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
716,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
717,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
718,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
719,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
720,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
721,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
722,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
723,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
724,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
725,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
726,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
727,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
728,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
729,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
730,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
731,,1,Not Provided,,BUCKET,,,,,,,,,,,,,,,
732,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
733,,1,Not Provided,,BUCKET,,,,,,,,,,,,,,,
734,,1,Not Provided,,BUCKET,,,,,,,,,,,,,,,
735,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
736,,1,Not Provided,,UNDEVELOPED SPRING,,,,,,,,,,,,,,,
737,,1,Not Provided,,UNDEVELOPED SPRING,,,,,,,,,,,,,,,
738,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
739,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
740,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
741,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
742,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
743,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
744,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
745,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
746,,2,Not Provided,,WELL,,,,,,,,,,,,,,,
747,,3,Not Provided,,WELL,,,,,,,,,,,,,,,
748,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
749,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
750,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
751,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
752,,1,Not Provided,,DEVELOPED SPRING,,,,,,,,,,,,,,,
753,,1,Not Provided,,SPRING BOX,,,,,,,,,,,,,,,
754,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
755,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
756,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
757,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
758,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
759,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
760,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
761,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
762,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
763,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
764,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
765,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
766,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
767,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
768,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
769,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
770,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
771,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
772,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
773,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
774,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
775,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
776,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
777,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
778,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
779,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
780,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
781,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
782,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
783,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
784,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
785,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
786,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
787,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
788,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
789,,1,Not Provided,,DIVERSION DAM,,,,,,,,,,,,,,,
790,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
791,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
792,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
793,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
794,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
795,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
796,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
797,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
798,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
799,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
800,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
801,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
802,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
803,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
804,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
805,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
806,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
807,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
808,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
809,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
810,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
811,,1,Not Provided,,PUMP,,,,,,,,,,,,,,,
812,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
813,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
814,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
815,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
816,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
817,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
818,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
819,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
820,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
821,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
822,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
823,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
824,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
825,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
826,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
827,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
828,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
829,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
830,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
831,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
832,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
833,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
834,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
835,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
836,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
837,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
838,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
839,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
840,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
841,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
842,,1,Not Provided,,DAM,,,,,,,,,,,,,,,
843,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
844,,1,Not Provided,,PIPELINE,,,,,,,,,,,,,,,
845,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
846,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
847,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
848,,1,Not Provided,,WELL,,,,,,,,,,,,,,,
