OBJECTID,TCEQ_ID,TYPE,VERIFIED,LAT_DD,LONG_DD,HORZ_METH,HORZ_ACC,HORZ_REF,HORZ_DATE,HORZ_ORG,HORZ_DATUM,WR_ID,WR_TYPE_NO,SHAPE
27487,60804248101,D/S Limit - Diversion Segment,1,32.213599,-96.150636,DOQ,5,OTHER,10/31/2016,TCEQ,NAD83,C4248,ADJ4248,Point
27488,60804248102,D/S Limit - Diversion Segment,1,32.213599,-96.150636,DOQ,5,OTHER,10/31/2016,TCEQ,NAD83,C4248,ADJ4248,Point
27489,60804248103,D/S Limit - Diversion Segment,1,32.213599,-96.150636,DOQ,5,OTHER,10/31/2016,TCEQ,NAD83,C4248,ADJ4248,Point
27490,60804248201,U/S Limit - Diversion Segment,1,32.778697,-96.937507,DOQ,5,OTHER,10/31/2016,TCEQ,NAD83,C4248,ADJ4248,Point
27491,60804248203,U/S Limit - Diversion Segment,1,32.563954,-96.624116,DOQ,5,OTHER,10/31/2016,TCEQ,NAD83,C4248,ADJ4248,Point
27492,60804248202,U/S Limit - Diversion Segment,1,32.483677,-96.801203,DOQ,5,OTHER,10/31/2016,TCEQ,NAD83,C4248,ADJ4248,Point
27493,10804050302,On-channel Reservoir,1,32.903311,-96.982787,DOQ,5,OTHER,1/4/2017,TCEQ,NAD83,P4050,WRPERM4050,Point
27494,10804050501,Discharge Point,1,32.903086,-96.983018,DOQ,5,OTHER,1/9/2017,TCEQ,NAD83,P4050,WRPERM4050,Point
27495,60803399401,Off-channel Reservoir,1,32.76846,-97.059639,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,C3399,ADJ3399,Point
27496,60803403401,Off-channel Reservoir,3,32.590705,-97.122367,MAP_MAN,130,OTHER,9/30/2009,TCEQ,NAD83,C3403,ADJ3403,Point
27497,60803403402,Off-channel Reservoir,3,32.589055,-97.123411,MAP_MAN,130,OTHER,9/30/2009,TCEQ,NAD83,C3403,ADJ3403,Point
27498,10803574410,Off-channel Reservoir,1,32.986961,-96.814871,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P3574,WRPERM3574,Point
27499,11105183301,On-channel Reservior,1,29.511499,-95.137882,DOQ,5,OTHER,12/17/2009,TCEQ,NAD83,P5183,WRPERM5183,Point
27500,11105183001,Diversion Point,4,29.506598,-95.137442,MAP_MAN,315,OTHER,12/17/2009,TCEQ,NAD83,P5183,WRPERM5183,Point
27501,61105321401,Off-channel Reservoir,1,29.266536,-95.211408,DOQ,5,OTHER,12/17/2009,TCEQ,NAD83,C5321,ADJ5321,Point
27502,61105333301,On-channel Reservior,1,28.951176,-95.338774,DOQ,5,OTHER,12/17/2009,TCEQ,NAD83,C5333,ADJ5333,Point
27503,11005826703,WWTP Release Point,1,29.706857,-95.567417,DOQ,5,OTHER,11/8/2011,TCEQ,NAD83,P5826,WRPERM5826,Point
27504,11005826704,WWTP Release Point,1,29.644629,-95.339068,DOQ,5,OTHER,11/8/2011,TCEQ,NAD83,P5826,WRPERM5826,Point
27505,11005826705,WWTP Release Point,1,29.725878,-95.266837,DOQ,5,OTHER,11/8/2011,TCEQ,NAD83,P5826,WRPERM5826,Point
27506,11005826706,WWTP Release Point,1,29.643969,-95.262443,DOQ,5,OTHER,11/8/2011,TCEQ,NAD83,P5826,WRPERM5826,Point
27507,11005826707,WWTP Release Point,1,29.846058,-95.274935,DOQ,5,OTHER,11/8/2011,TCEQ,NAD83,P5826,WRPERM5826,Point
27508,11005826708,WWTP Release Point,1,29.603997,-95.476969,DOQ,5,OTHER,11/8/2011,TCEQ,NAD83,P5826,WRPERM5826,Point
27509,11005826709,WWTP Release Point,1,29.806035,-95.294023,DOQ,5,OTHER,11/8/2011,TCEQ,NAD83,P5826,WRPERM5826,Point
27510,11005826710,WWTP Release Point,1,29.668283,-95.542544,DOQ,5,OTHER,11/8/2011,TCEQ,NAD83,P5826,WRPERM5826,Point
27511,11905532001,Diversion Point,2,28.969095,-98.033283,DRG,12,OTHER,11/4/2009,TCEQ,NAD 1983,P5532,WRPERM5532,Point
27512,11905333002,Diversion Point,2,28.964389,-98.024288,DRG,12,OTHER,11/4/2009,TCEQ,NAD 1983,P5333,WRPERM5333,Point
27513,11905333003,Diversion Point,2,28.967068,-98.022693,DRG,12,OTHER,11/4/2009,TCEQ,NAD 1983,P5333,WRPERM5333,Point
27514,11904230002,Diversion Point,3,28.967308,-98.030496,MAP_MAN,70,OTHER,11/4/2009,TCEQ,NAD 1983,P4230,WRPERM4230,Point
27515,11905239001,Diversion Point,2,28.977586,-98.015688,DRG,12,OTHER,11/4/2009,TCEQ,NAD 1983,P5239,WRPERM5239,Point
27516,11905455001,Diversion Point,4,28.977109,-98.013874,MAP_MAN,315,OTHER,11/4/2009,TCEQ,NAD 1983,P5455,WRPERM5455,Point
27517,11903558001,Diversion Point,3,28.976854,-98.014351,MAP_MAN,70,OTHER,11/4/2009,TCEQ,NAD 1983,P3558,WRPERM3558,Point
27518,11903557001,Diversion Point,3,28.978729,-98.006777,MAP_MAN,70,OTHER,11/4/2009,TCEQ,NAD 1983,P3557,WRPERM3557,Point
27519,11904072001,Diversion Point,9,28.976798,-97.998336,UNKNOWN,-9999,OTHER,11/4/2009,TCEQ,NAD 1983,P4072,WRPERM4072,Point
27520,11903484001,Diversion Point,3,28.961985,-97.980831,MAP_MAN,70,OTHER,11/4/2009,TCEQ,NAD 1983,P3484,WRPERM3484,Point
27521,61902186001,Diversion Point,3,28.957707,-97.980346,MAP_MAN,70,OTHER,11/4/2009,TCEQ,NAD 1983,C2186,ADJ2186,Point
27522,11905306001,Diversion Point,4,28.936444,-97.949421,MAP_MAN,315,OTHER,11/4/2009,TCEQ,NAD 1983,P5306,WRPERM5306,Point
27523,11905002001,Diversion Point,3,28.938755,-97.909668,MAP_MAN,70,OTHER,11/4/2009,TCEQ,NAD 1983,P5002,WRPERM5002,Point
27524,61902189001,Diversion Point,3,28.943399,-97.895387,MAP_MAN,70,OTHER,11/4/2009,TCEQ,NAD 1983,C2189,ADJ2189,Point
27525,11905367201,U/S Limit - Diversion Segment,9,28.947303,-97.880097,UNKNOWN,-9999,OTHER,11/4/2009,TCEQ,NAD 1983,P5367,WRPERM5367,Point
27526,11905368201,U/S Limit - Diversion Segment,2,28.953019,-97.873079,DRG,12,OTHER,11/4/2009,TCEQ,NAD 1983,P5368,WRPERM5368,Point
27527,11905367101,D/S Limit - Diversion Segment,2,28.951877,-97.866329,DRG,12,OTHER,11/4/2009,TCEQ,NAD 1983,P5367,WRPERM5367,Point
27528,11905368101,D/S Limit - Diversion Segment,2,28.945326,-97.854109,DRG,12,OTHER,11/4/2009,TCEQ,NAD 1983,P5368,WRPERM5368,Point
27529,11905044001,Diversion Point,3,28.884966,-97.784862,MAP_MAN,70,OTHER,11/4/2009,TCEQ,NAD 1983,P5044,WRPERM5044,Point
27530,11903517101,D/S Limit - Diversion Segment,3,28.883174,-97.769827,MAP_MAN,70,OTHER,11/4/2009,TCEQ,NAD 1983,P3517,WRPERM3517,Point
27531,11904175001,Diversion Point,3,28.868941,-97.755289,MAP_MAN,70,OTHER,11/4/2009,TCEQ,NAD 1983,P4175,WRPERM4175,Point
27532,61902190001,Diversion Point,3,28.858713,-97.749111,MAP_MAN,70,OTHER,11/4/2009,TCEQ,NAD 1983,C2190,ADJ2190,Point
27533,11012510001,Diversion Point,1,30.356901,-95.564673,DOQ,5,OTHER,8/11/2017,TCEQ,NAD83,P12510,WRPERM12510,Point
27534,11012754501,Discharge Point,1,30.645547,-95.595334,DOQ,5,OTHER,8/17/2017,TCEQ,NAD83,P12754,WRPERM12754,Point
27535,11012754001,Diversion Point,1,30.356901,-95.564673,DOQ,5,OTHER,8/17/2017,TCEQ,NAD83,P12754,WRPERM12754,Point
27536,11012754502,Discharge Point,1,30.645275,-95.553197,DOQ,5,OTHER,8/17/2017,TCEQ,NAD83,P12754,WRPERM12754,Point
27537,11013176002,Diversion Point,1,29.684351,-95.009658,DOQ,5,OTHER,8/25/2017,TCEQ,NAD83,P13176,WRPERM13176,Point
27538,11013241001,Diversion Point,1,29.746184,-95.190102,DOQ,5,OTHER,10/13/2017,TCEQ,NAD83,P13241,WRPERM13241,Point
27539,11013242001,Diversion Point,1,29.722738,-95.224262,DOQ,5,OTHER,10/13/2017,TCEQ,NAD83,P13242,WRPERM13242,Point
27540,11013231001,Diversion Point,5,29.730048,-95.052882,DOQ,1,OTHER,12/27/2017,TCEQ,NAD83,P13231,WRPERM13231,Point
27541,11013324001,Diversion Point,1,29.744494,-95.186136,DOQ,5,OTHER,1/10/2018,TCEQ,NAD83,P13324,WRPERM13324,Point
27542,11013324002,Diversion Point,1,29.744564,-95.184475,DOQ,5,OTHER,1/10/2018,TCEQ,NAD83,P13324,WRPERM13324,Point
27543,11012788501,Discharge Point,1,30.271583,-95.496375,DOQ,5,OTHER,11/7/2018,TCEQ,NAD83,P12788,WRPERM12788,Point
27544,11012788502,Discharge Point,1,30.2674,-95.4922,DOQ,5,OTHER,11/7/2018,TCEQ,NAD83,P12788,WRPERM12788,Point
27545,11012788001,Diversion Point,1,30.071246,-95.282821,DOQ,5,OTHER,11/7/2018,TCEQ,NAD83,P12788,WRPERM12788,Point
27546,11012788101,D/S Limit - Diversion Segment,1,30.032369,-95.263387,DOQ,5,OTHER,11/7/2018,TCEQ,NAD83,P12788,WRPERM12788,Point
27547,11012788201,U/S Limit - Diversion Segment,1,30.271583,-95.496375,DOQ,5,OTHER,11/7/2018,TCEQ,NAD83,P12788,WRPERM12788,Point
27548,11013369001,Diversion Point,1,29.704873,-95.047053,DOQ,5,OTHER,11/26/2018,TCEQ,NAD83,P13369,WRPERM13369,Point
27549,11013427001,Diversion Point,0,29.734869,-95.1597, ,0,OTHER,11/26/2018,TCEQ,NAD83,P13427,WRPERM13427,Point
27550,11013357701,Discharge Point,0,29.738747,-95.147506, ,0,OTHER,11/26/2018,TCEQ,NAD83,P13357,WRPERM13357,Point
27551,11013357001,Diversion Point,0,29.739358,-95.154186, ,0,OTHER,11/26/2018,TCEQ,NAD83,P13357,WRPERM13357,Point
27552,11013357702,Discharge Point,0,29.741989,-95.155669, ,0,OTHER,11/26/2018,TCEQ,NAD83,P13357,WRPERM13357,Point
27553,11013081701,Discharge Point,0,29.922915,-95.57109, ,0,OTHER,11/26/2018,TCEQ,NAD83,P13081,WRPERM13081,Point
27554,11903864201,U/S Limit - Diversion Segment,3,29.253167,-98.563303,MAP_MAN,70,OTHER,11/4/2009,TCEQ,NAD 1983,P3864,WRPERM3864,Point
27555,61902145101,D/S Limit - Diversion Segment,2,29.262869,-98.584015,DRG,12,OTHER,11/4/2009,TCEQ,NAD 1983,C2145,ADJ2145,Point
27556,61902145201,U/S Limit - Diversion Segment,2,29.262077,-98.590996,DRG,12,OTHER,11/4/2009,TCEQ,NAD 1983,C2145,ADJ2145,Point
27557,61901144002,Diversion Point,9,29.778425,-98.780737,UNKNOWN,-9999,OTHER,11/4/2009,TCEQ,NAD 1983,C1144,ADJ1144,Point
27558,61901144003,Diversion Point,9,29.772997,-98.778849,UNKNOWN,-9999,OTHER,11/4/2009,TCEQ,NAD 1983,C1144,ADJ1144,Point
27559,61901152002,Diversion Point,3,29.260051,-98.033298,MAP_MAN,70,OTHER,11/4/2009,TCEQ,NAD 1983,C1152,ADJ1152,Point
27560,11205851213,U/S Limit - Diversion Segment,0,31.070176,-97.441919,DOQ,5,OTHER,11/30/2016,TCEQ,NAD83,P5851,WRPERM5851,Point
27561,11205851214,U/S Limit - Diversion Segment,0,31.021756,-97.531432,DOQ,5,OTHER,11/30/2016,TCEQ,NAD83,P5851,WRPERM5851,Point
27562,11205851215,U/S Limit - Diversion Segment,0,31.002147,-97.492319,DOQ,5,OTHER,11/30/2016,TCEQ,NAD83,P5851,WRPERM5851,Point
27563,11205851216,U/S Limit - Diversion Segment,0,30.966572,-97.346113,DOQ,5,OTHER,11/30/2016,TCEQ,NAD83,P5851,WRPERM5851,Point
27564,11205851217,U/S Limit - Diversion Segment,0,30.666522,-97.726703,DOQ,5,OTHER,11/30/2016,TCEQ,NAD83,P5851,WRPERM5851,Point
27565,11205851218,U/S Limit - Diversion Segment,0,30.662439,-97.71136,DOQ,5,OTHER,11/30/2016,TCEQ,NAD83,P5851,WRPERM5851,Point
27566,11205851219,U/S Limit - Diversion Segment,0,30.701565,-97.329811,DOQ,5,OTHER,11/30/2016,TCEQ,NAD83,P5851,WRPERM5851,Point
27567,11205851220,U/S Limit - Diversion Segment,0,30.694529,-97.278973,DOQ,5,OTHER,11/30/2016,TCEQ,NAD83,P5851,WRPERM5851,Point
27568,11205851221,U/S Limit - Diversion Segment,0,30.760306,-97.014514,DOQ,5,OTHER,11/30/2016,TCEQ,NAD83,P5851,WRPERM5851,Point
27569,11205851222,U/S Limit - Diversion Segment,0,30.835908,-96.946948,DOQ,5,OTHER,11/30/2016,TCEQ,NAD83,P5851,WRPERM5851,Point
27570,11205851223,U/S Limit - Diversion Segment,0,31.134145,-96.824568,DOQ,5,OTHER,11/30/2016,TCEQ,NAD83,P5851,WRPERM5851,Point
27571,11205851224,U/S Limit - Diversion Segment,0,30.843674,-96.679983,DOQ,5,OTHER,11/30/2016,TCEQ,NAD83,P5851,WRPERM5851,Point
27572,11205851225,U/S Limit - Diversion Segment,0,30.614143,-96.487158,DOQ,5,OTHER,11/30/2016,TCEQ,NAD83,P5851,WRPERM5851,Point
27573,11205851226,U/S Limit - Diversion Segment,0,30.322871,-96.526111,DOQ,5,OTHER,11/30/2016,TCEQ,NAD83,P5851,WRPERM5851,Point
27574,11205851227,U/S Limit - Diversion Segment,0,30.321781,-96.507473,DOQ,5,OTHER,11/30/2016,TCEQ,NAD83,P5851,WRPERM5851,Point
27575,11205851228,U/S Limit - Diversion Segment,0,30.381953,-96.301674,DOQ,5,OTHER,11/30/2016,TCEQ,NAD83,P5851,WRPERM5851,Point
27576,11205851229,U/S Limit - Diversion Segment,0,31.325624,-96.316844,DOQ,5,OTHER,11/30/2016,TCEQ,NAD83,P5851,WRPERM5851,Point
27577,60802321001,Diversion Point,3,33.6139,-97.394083,MAP_MAN,130,OTHER,9/30/2009,TCEQ,NAD83,C2321,ADJ2321,Point
27578,60802321002,Diversion Point,3,33.617559,-97.394623,MAP_MAN,130,OTHER,9/30/2009,TCEQ,NAD83,C2321,ADJ2321,Point
27579,11905833001,Diversion Point,2,29.286907,-98.727464,DRG,12,OTHER,11/4/2009,TCEQ,NAD 1983,P5833,WRPERM5833,Point
27580,11905893301,On-channel Reservoir,1,29.752742,-98.793595,DOQ,5,OTHER,11/4/2009,TCEQ,NAD 1983,P5893,WRPERM5893,Point
27581,11912054301,On-channel Reservoir,2,29.433456,-98.484769,DRG,12,OTHER,11/4/2009,TCEQ,NAD 1983,P12054,WRPERM12054,Point
27582,61902130503,Discharge Point,9,29.539146,-98.934367,UNKNOWN,-9999,OTHER,11/4/2009,TCEQ,NAD 1983,C2130,ADJ2130,Point
27583,61902130504,Discharge Point,9,29.539091,-98.934441,UNKNOWN,-9999,OTHER,11/4/2009,TCEQ,NAD 1983,C2130,ADJ2130,Point
27584,61902130502,Discharge Point,9,29.539195,-98.934291,UNKNOWN,-9999,OTHER,11/4/2009,TCEQ,NAD 1983,C2130,ADJ2130,Point
27585,61902130501,Discharge Point,9,29.539256,-98.934238,UNKNOWN,-9999,OTHER,11/4/2009,TCEQ,NAD 1983,C2130,ADJ2130,Point
27586,61902130505,Discharge Point,9,29.539027,-98.934497,UNKNOWN,-9999,OTHER,11/4/2009,TCEQ,NAD 1983,C2130,ADJ2130,Point
27587,61902130506,Discharge Point,9,29.538966,-98.934531,UNKNOWN,-9999,OTHER,11/4/2009,TCEQ,NAD 1983,C2130,ADJ2130,Point
27588,61902130702,Release Point,9,29.486033,-98.908206,UNKNOWN,-9999,OTHER,11/4/2009,TCEQ,NAD 1983,C2130,ADJ2130,Point
27589,61902130701,Release Point,9,29.510495,-98.901016,UNKNOWN,-9999,OTHER,11/4/2009,TCEQ,NAD 1983,C2130,ADJ2130,Point
27590,61902130003,Diversion Point,2,29.307482,-98.644136,DRG,12,OTHER,11/4/2009,TCEQ,NAD 1983,C2130,ADJ2130,Point
27591,11905313401,Off-channel Reservoir,1,28.703719,-97.600633,DOQ,5,OTHER,11/4/2009,TCEQ,NAD 1983,P5313,WRPERM5313,Point
27592,61902137001,Diversion Point,2,29.355205,-98.873554,DRG,12,OTHER,11/4/2009,TCEQ,NAD 1983,C2137,ADJ2137,Point
27593,60504638003,Diversion Point,3,32.211611,-94.789455,MAP_MAN,125,OTHER,8/25/2008,TCEQ,NAD83,C4638,ADJ4638,Point
27594,60504639001,Diversion Point,3,32.287872,-94.792657,MAP_MAN,125,OTHER,8/25/2008,TCEQ,NAD83,C4639,ADJ4639,Point
27595,60504641001,Diversion Point,3,32.334393,-94.767571,MAP_MAN,125,OTHER,8/25/2008,TCEQ,NAD83,C4641,ADJ4641,Point
27596,60504641301,On-channel Reservoir,1,32.333399,-94.767951,DOQ,5,OTHER,8/25/2008,TCEQ,NAD83,C4641,ADJ4641,Point
27597,60504642001,Diversion Point,3,32.377012,-94.64232,MAP_MAN,125,OTHER,8/25/2008,TCEQ,NAD83,C4642,ADJ4642,Point
27598,60504642002,Diversion Point,3,32.373417,-94.656672,MAP_MAN,125,OTHER,8/25/2008,TCEQ,NAD83,C4642,ADJ4642,Point
27599,60504642003,Diversion Point,3,32.372549,-94.657661,MAP_MAN,125,OTHER,8/25/2008,TCEQ,NAD83,C4642,ADJ4642,Point
27600,60504642301,On-channel Reservoir,1,32.360147,-94.605959,DOQ,5,OTHER,8/25/2008,TCEQ,NAD83,C4642,ADJ4642,Point
27601,60504643301,On-channel Reservoir,1,32.32731,-94.656578,DOQ,5,OTHER,8/25/2008,TCEQ,NAD83,C4643,ADJ4643,Point
27602,60504649001,Diversion Point,3,32.261914,-94.571727,MAP_MAN,125,OTHER,8/25/2008,TCEQ,NAD83,C4649,ADJ4649,Point
27603,60504649301,On-channel Reservoir,1,32.273137,-94.54704,DOQ,5,OTHER,8/25/2008,TCEQ,NAD83,C4649,ADJ4649,Point
27604,60504640001,Diversion Point,3,32.301041,-94.795041,MAP_MAN,125,OTHER,8/25/2008,TCEQ,NAD83,C4640,ADJ4640,Point
27605,60504640301,On-channel Reservoir,1,32.301041,-94.795041,DOQ,5,OTHER,8/25/2008,TCEQ,NAD83,C4640,ADJ4640,Point
27606,60504637001,Diversion Point,3,32.186138,-94.804387,MAP_MAN,125,OTHER,8/25/2008,TCEQ,NAD83,C4637,ADJ4637,Point
27607,60504637301,On-channel Reservoir,1,32.186138,-94.804387,DOQ,5,OTHER,8/25/2008,TCEQ,NAD83,C4637,ADJ4637,Point
27608,60504623001,Diversion Point,3,32.496157,-94.822344,MAP_MAN,125,OTHER,8/25/2008,TCEQ,NAD83,C4623,ADJ4623,Point
27609,60504648301,On-channel Reservoir,1,32.187637,-94.705008,DOQ,5,OTHER,8/25/2008,TCEQ,NAD83,C4648,ADJ4648,Point
27610,11904195101,D/S Limit - Diversion Segment,3,29.432515,-98.285717,MAP_MAN,70,OTHER,11/4/2009,TCEQ,NAD 1983,P4195,WRPERM4195,Point
27611,11904031101,D/S Limit - Diversion Segment,3,29.43382,-98.294784,MAP_MAN,70,OTHER,11/4/2009,TCEQ,NAD 1983,P4031,WRPERM4031,Point
27612,11905391001,Diversion Point,2,29.362815,-98.469887,DRG,12,OTHER,11/4/2009,TCEQ,NAD 1983,P5391,WRPERM5391,Point
27613,11905391301,On-channel Reservoir,1,29.361987,-98.469611,DOQ,5,OTHER,11/4/2009,TCEQ,NAD 1983,P5391,WRPERM5391,Point
27614,11905391702,Release Point,2,29.359393,-98.468949,DRG,12,OTHER,11/4/2009,TCEQ,NAD 1983,P5391,WRPERM5391,Point
27615,61901931301,On-channel Reservoir,1,29.358957,-98.468687,DOQ,5,OTHER,11/4/2009,TCEQ,NAD 1983,C1931,ADJ1931,Point
27616,61901931001,Diversion Point,3,29.360667,-98.468637,MAP_MAN,70,OTHER,11/4/2009,TCEQ,NAD 1983,C1931,ADJ1931,Point
27617,11905391502,Discharge Point,2,29.353644,-98.468576,DRG,12,OTHER,11/4/2009,TCEQ,NAD 1983,P5391,WRPERM5391,Point
27618,61901942001,Diversion Point,3,29.346114,-98.465828,MAP_MAN,70,OTHER,11/4/2009,TCEQ,NAD 1983,C1942,ADJ1942,Point
27619,61901933001,Diversion Point,3,29.348353,-98.468597,MAP_MAN,70,OTHER,11/4/2009,TCEQ,NAD 1983,C1933,ADJ1933,Point
27620,11905391002,Diversion Point,2,29.348668,-98.467704,DRG,12,OTHER,11/4/2009,TCEQ,NAD 1983,P5391,WRPERM5391,Point
27621,10803574409,Off-channel Reservoir,1,32.986721,-96.824031,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P3574,WRPERM3574,Point
27622,10803574408,Off-channel Reservoir,1,32.986878,-96.826525,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P3574,WRPERM3574,Point
27623,10803574407,Off-channel Reservoir,1,32.985874,-96.826137,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P3574,WRPERM3574,Point
27624,10803574406,Off-channel Reservoir,1,32.985566,-96.824215,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P3574,WRPERM3574,Point
27625,10803574404,Off-channel Reservoir,1,32.984148,-96.821406,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P3574,WRPERM3574,Point
27626,10803574405,Off-channel Reservoir,1,32.985788,-96.82097,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P3574,WRPERM3574,Point
27627,10803574403,Off-channel Reservoir,1,32.9754,-96.819888,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P3574,WRPERM3574,Point
27628,10803574402,Off-channel Reservoir,1,32.974348,-96.818033,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P3574,WRPERM3574,Point
27629,10803706303,On-channel Reservoir,1,33.033297,-96.767111,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P3706,WRPERM3706,Point
27630,10803706304,On-channel Reservoir,1,33.032764,-96.766539,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P3706,WRPERM3706,Point
27631,10803706305,On-channel Reservoir,1,33.032299,-96.766034,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P3706,WRPERM3706,Point
27632,10803706306,On-channel Reservoir,1,33.031775,-96.765442,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P3706,WRPERM3706,Point
27633,10803706307,On-channel Reservoir,1,33.03101,-96.764628,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P3706,WRPERM3706,Point
27634,10803706308,On-channel Reservoir,1,33.030488,-96.764055,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P3706,WRPERM3706,Point
27635,10803706316,On-channel Reservoir,1,33.027417,-96.760597,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P3706,WRPERM3706,Point
27636,10803706309,On-channel Reservoir,1,33.031334,-96.765011,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P3706,WRPERM3706,Point
27637,10803706310,On-channel Reservoir,1,33.030069,-96.763549,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P3706,WRPERM3706,Point
27638,10803706311,On-channel Reservoir,1,33.029802,-96.763174,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P3706,WRPERM3706,Point
27639,10803706312,On-channel Reservoir,1,33.029386,-96.762708,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P3706,WRPERM3706,Point
27640,10803706313,On-channel Reservoir,1,33.028938,-96.762201,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P3706,WRPERM3706,Point
27641,10803706314,On-channel Reservoir,1,33.028449,-96.761683,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P3706,WRPERM3706,Point
27642,10803706315,On-channel Reservoir,1,33.027986,-96.761187,DOQ,5,OTHER,9/30/2009,TCEQ,NAD83,P3706,WRPERM3706,Point
27643,10804050002,Diversion Point,1,32.906777,-96.985435,DOQ,5,OTHER,1/9/2017,TCEQ,NAD83,P4050,WRPERM4050,Point
27644,10804050001,Diversion Point,1,32.903368,-96.981005,DOQ,5,OTHER,1/9/2017,TCEQ,NAD83,P4050,WRPERM4050,Point
27645,60803356801,U/S Limit - Discharge Segment,5,32.791947,-97.709187,DOQ,50,OTHER,4/27/2017,TCEQ,NAD83,C3356,ADJ3356,Point
27646,60803356702,D/S Limit - Discharge Segment,5,32.793038,-97.700032,DOQ,5,OTHER,4/27/2017,TCEQ,NAD83,C3356,ADJ3356,Point
27647,60803356004,Diversion Point,5,32.771218,-97.676007,DOQ,5,OTHER,4/27/2017,TCEQ,NAD83,C3356,ADJ3356,Point
27648,10803800401,Off-channel Reservoir,1,32.857531,-97.056981,DOQ,5,OTHER,6/26/2017,TCEQ,NAD83,P3800,WRPERM3800,Point
27649,10812472501,Discharge Point,1,33.205277,-96.875837,DOQ,5,OTHER,7/7/2017,TCEQ,NAD83,P12472,WRPERM12472,Point
27650,10812472503,Discharge Point,1,33.160695,-96.82636,DOQ,5,OTHER,7/7/2017,TCEQ,NAD83,P12472,WRPERM12472,Point
27651,10812472502,Discharge Point,1,33.120281,-96.860275,DOQ,5,OTHER,7/7/2017,TCEQ,NAD83,P12472,WRPERM12472,Point
27652,10812964301,On-Channel Reservoir,1,32.756464,-97.663764,DOQ,5,OTHER,6/20/2018,TCEQ,NAD83,P12964,WRPERM12964,Point
27653,10812964701,Discharge Point,1,32.757247,-97.663061,DOQ,5,OTHER,6/20/2018,TCEQ,NAD83,P12964,WRPERM12964,Point
27654,10813163001,Diversion Point,1,32.911722,-97.350902,DOQ,5,OTHER,7/11/2018,TCEQ,NAD83,P13163,WRPERM13163,Point
27655,10813163501,Discharge Point,1,32.9127,-97.351502,DOQ,5,OTHER,7/11/2018,TCEQ,NAD83,P13163,WRPERM13163,Point
27656,10813163301,On-channel Reservoir,1,32.910961,-97.350329,DOQ,5,OTHER,7/11/2018,TCEQ,NAD83,P13163,WRPERM13163,Point
27657,10813344301,On-channel Reservoir,1,33.088534,-96.828376,DOQ,5,OTHER,8/7/2018,TCEQ,NAD83,P13344,WRPERM13344,Point
27658,10813344701,Release Point,1,33.088534,-96.828376,DOQ,5,OTHER,8/7/2018,TCEQ,NAD83,P13344,WRPERM13344,Point
27659,10812735701,Release Point,1,32.638826,-97.242489,DOQ,5,OTHER,12/1/2014,TCEQ,NAD83,P12735,WRPERM12735,Point
27660,10812735301,On-Channel Reservoir,1,32.638826,-97.242489,DOQ,5,OTHER,12/1/2014,TCEQ,NAD83,P12735,WRPERM12735,Point
27661,10813244301,On-channel Reservoir,1,32.945443,-97.236464,DOQ,5,OTHER,12/17/2018,TCEQ,NAD83,P13244,WRPERM13244,Point
27662,10813244701,Release Point,1,32.945443,-97.236464,DOQ,5,OTHER,12/17/2018,TCEQ,NAD83,P13244,WRPERM13244,Point
27663,10812822301,On-channel Reservoir,1,32.830871,-96.605028,DOQ,5,OTHER,12/17/2018,TCEQ,NAD83,P12822,WRPERM12822,Point
27664,10812822701,Release Point,1,32.830871,-96.605028,DOQ,5,OTHER,12/17/2018,TCEQ,NAD83,P12822,WRPERM12822,Point
27665,10813204401,Off-channel Reservoir,1,32.96867,-96.937855,DOQ,5,OTHER,12/17/2018,TCEQ,NAD83,P13204,WRPERM13204,Point
27666,10813204701,Release Point,1,32.969383,-96.938643,DOQ,5,OTHER,12/17/2018,TCEQ,NAD83,P13204,WRPERM13204,Point
27667,10813204001,Diversion Point,1,32.968859,-96.941922,DOQ,5,OTHER,12/17/2018,TCEQ,NAD83,P13204,WRPERM13204,Point
